,A3TDR6MXS6UO5,A1T1FK3P2N408,A2Q3SM0KEI497
329849,-100.0,-100.0,-100.0
329850,-100.0,-100.0,-100.0
329857,-100.0,-100.0,-100.0
329862,-100.0,-100.0,-100.0
329886,-100.0,-100.0,-100.0
329887,-100.0,-100.0,-100.0
329891,-100.0,-100.0,-100.0
329904,-100.0,-100.0,-100.0
329909,-100.0,-100.0,-100.0
329914,-100.0,-100.0,-100.0
329923,-100.0,-100.0,-100.0
329927,-100.0,-100.0,-100.0
329940,-100.0,-100.0,-100.0
329945,-100.0,-100.0,-100.0
329966,-100.0,-100.0,-100.0
329975,-100.0,-100.0,-100.0
329985,-100.0,-100.0,-100.0
329992,-100.0,-100.0,-100.0
330139,-100.0,-100.0,-100.0
330167,-100.0,-100.0,-100.0
330193,-100.0,-100.0,-100.0
330217,-100.0,-100.0,-100.0
330235,-100.0,-100.0,-100.0
330339,-100.0,-100.0,-100.0
330367,-100.0,-100.0,-100.0
330419,-100.0,-100.0,-100.0
330498,-100.0,-100.0,-100.0
330506,-100.0,-100.0,-100.0
330511,-100.0,-100.0,-100.0
330514,-100.0,-100.0,-100.0
330515,-100.0,-100.0,-100.0
330519,-100.0,-100.0,-100.0
330522,-100.0,-100.0,-100.0
330529,-100.0,-100.0,-100.0
330535,-100.0,-100.0,-100.0
330538,-100.0,-100.0,-100.0
330539,-100.0,-100.0,-100.0
330545,-100.0,-100.0,-100.0
330552,-100.0,-100.0,-100.0
330561,-100.0,-100.0,-100.0
330564,-100.0,-100.0,-100.0
330568,-100.0,-100.0,-100.0
330571,-100.0,-100.0,-100.0
330578,-100.0,-100.0,-100.0
330579,-100.0,-100.0,-100.0
330583,-100.0,-100.0,-100.0
330585,-100.0,-100.0,-100.0
330589,-100.0,-100.0,-100.0
330595,-100.0,-100.0,-100.0
330597,-100.0,-100.0,-100.0
330599,-100.0,-100.0,-100.0
330602,-100.0,-100.0,-100.0
330606,-100.0,-100.0,-100.0
330612,-100.0,-100.0,-100.0
330614,-100.0,-100.0,-100.0
330615,-100.0,-100.0,-100.0
330619,-100.0,-100.0,-100.0
330622,-100.0,-100.0,-100.0
330628,-100.0,-100.0,-100.0
330630,-100.0,-100.0,-100.0
330632,-100.0,-100.0,-100.0
330636,-100.0,-100.0,-100.0
330640,-100.0,-100.0,-100.0
330643,-100.0,-100.0,-100.0
330649,-100.0,-100.0,-100.0
330650,-100.0,-100.0,-100.0
330657,-100.0,-100.0,-100.0
330661,-100.0,-100.0,-100.0
330666,-100.0,-100.0,-100.0
330668,-100.0,-100.0,-100.0
330678,-100.0,-100.0,-100.0
330684,-100.0,-100.0,-100.0
330695,-100.0,-100.0,-100.0
330701,-100.0,-100.0,-100.0
330711,-100.0,-100.0,-100.0
330718,-100.0,-100.0,-100.0
330728,-100.0,-100.0,-100.0
330736,-100.0,-100.0,-100.0
330740,-100.0,-100.0,-100.0
330745,-100.0,-100.0,-100.0
330752,-100.0,-100.0,-100.0
330761,-100.0,-100.0,-100.0
330768,-100.0,-100.0,-100.0
330778,-100.0,-100.0,-100.0
330784,-100.0,-100.0,-100.0
330792,-100.0,-100.0,-100.0
330795,-100.0,-100.0,-100.0
330802,-100.0,-100.0,-100.0
330811,-100.0,-100.0,-100.0
330819,-100.0,-100.0,-100.0
330821,-100.0,-100.0,-100.0
330828,-100.0,-100.0,-100.0
330834,-100.0,-100.0,-100.0
330845,-100.0,-100.0,-100.0
330853,-100.0,-100.0,-100.0
330856,-100.0,-100.0,-100.0
330861,-100.0,-100.0,-100.0
330867,-100.0,-100.0,-100.0
330877,-100.0,-100.0,-100.0
330878,-100.0,-100.0,-100.0
330884,-100.0,-100.0,-100.0
330892,-100.0,-100.0,-100.0
330895,-100.0,-100.0,-100.0
330902,-100.0,-100.0,-100.0
330908,-100.0,-100.0,-100.0
330911,-100.0,-100.0,-100.0
330918,-100.0,-100.0,-100.0
330920,-100.0,-100.0,-100.0
330927,-100.0,-100.0,-100.0
330937,-100.0,-100.0,-100.0
330938,-100.0,-100.0,-100.0
330940,-100.0,-100.0,-100.0
330944,-100.0,-100.0,-100.0
330951,-100.0,-100.0,-100.0
330953,-100.0,-100.0,-100.0
330961,-100.0,-100.0,-100.0
330964,-100.0,-100.0,-100.0
330969,-100.0,-100.0,-100.0
330977,-100.0,-100.0,-100.0
330978,-100.0,-100.0,-100.0
330985,-100.0,-100.0,-100.0
330994,-100.0,-100.0,-100.0
330995,-100.0,-100.0,-100.0
331001,-100.0,-100.0,-100.0
331011,-100.0,-100.0,-100.0
331016,-100.0,-100.0,-100.0
331018,-100.0,-100.0,-100.0
331027,-100.0,-100.0,-100.0
331033,-100.0,-100.0,-100.0
331043,-100.0,-100.0,-100.0
331045,-100.0,-100.0,-100.0
331050,-100.0,-100.0,-100.0
331061,-100.0,-100.0,-100.0
331068,-100.0,-100.0,-100.0
331074,-100.0,-100.0,-100.0
331077,-100.0,-100.0,-100.0
331082,-100.0,-100.0,-100.0
331083,-100.0,-100.0,-100.0
331094,-100.0,-100.0,-100.0
331099,-100.0,-100.0,-100.0
331101,-100.0,-100.0,-100.0
331108,-100.0,-100.0,-100.0
331111,-100.0,-100.0,-100.0
331117,-100.0,-100.0,-100.0
331121,-100.0,-100.0,-100.0
331127,-100.0,-100.0,-100.0
331134,-100.0,-100.0,-100.0
331135,-100.0,-100.0,-100.0
331139,-100.0,-100.0,-100.0
331144,-100.0,-100.0,-100.0
331152,-100.0,-100.0,-100.0
331160,-100.0,-100.0,-100.0
331166,-100.0,-100.0,-100.0
331167,-100.0,-100.0,-100.0
331174,-100.0,-100.0,-100.0
331177,-100.0,-100.0,-100.0
331184,-100.0,-100.0,-100.0
331189,-100.0,-100.0,-100.0
331194,-100.0,-100.0,-100.0
331201,-100.0,-100.0,-100.0
331211,-100.0,-100.0,-100.0
331218,-100.0,-100.0,-100.0
331227,-100.0,-100.0,-100.0
331236,-100.0,-100.0,-100.0
331245,-100.0,-100.0,-100.0
331251,-100.0,-100.0,-100.0
331261,-100.0,-100.0,-100.0
331267,-100.0,-100.0,-100.0
331277,-100.0,-100.0,-100.0
331283,-100.0,-100.0,-100.0
331294,-100.0,-100.0,-100.0
331300,-100.0,-100.0,-100.0
331308,-100.0,-100.0,-100.0
331310,-100.0,-100.0,-100.0
331311,-100.0,-100.0,-100.0
331317,-100.0,-100.0,-100.0
331327,-100.0,-100.0,-100.0
331334,-100.0,-100.0,-100.0
331337,-100.0,-100.0,-100.0
331344,-100.0,-100.0,-100.0
331350,-100.0,-100.0,-100.0
331360,-100.0,-100.0,-100.0
331364,-100.0,-100.0,-100.0
331367,-100.0,-100.0,-100.0
331377,-100.0,-100.0,-100.0
331383,-100.0,-100.0,-100.0
331387,-100.0,-100.0,-100.0
331393,-100.0,-100.0,-100.0
331397,-100.0,-100.0,-100.0
331400,-100.0,-100.0,-100.0
331410,-100.0,-100.0,-100.0
331417,-100.0,-100.0,-100.0
331418,-100.0,-100.0,-100.0
331427,-100.0,-100.0,-100.0
331429,-100.0,-100.0,-100.0
331434,-100.0,-100.0,-100.0
331443,-100.0,-100.0,-100.0
331450,-100.0,-100.0,-100.0
331460,-100.0,-100.0,-100.0
331467,-100.0,-100.0,-100.0
331469,-100.0,-100.0,-100.0
331474,-100.0,-100.0,-100.0
331477,-100.0,-100.0,-100.0
331483,-100.0,-100.0,-100.0
331493,-100.0,-100.0,-100.0
331502,-100.0,-100.0,-100.0
331510,-100.0,-100.0,-100.0
331511,-100.0,-100.0,-100.0
331517,-100.0,-100.0,-100.0
331520,-100.0,-100.0,-100.0
331527,-100.0,-100.0,-100.0
331533,-100.0,-100.0,-100.0
331536,-100.0,-100.0,-100.0
331538,-100.0,-100.0,-100.0
331543,-100.0,-100.0,-100.0
331549,-100.0,-100.0,-100.0
331590,-100.0,-100.0,-100.0
331709,-100.0,-100.0,-100.0
331739,-100.0,-100.0,-100.0
331769,-100.0,-100.0,-100.0
331775,-100.0,-100.0,-100.0
331788,-100.0,-100.0,-100.0
331810,-100.0,-100.0,-100.0
331815,-100.0,-100.0,-100.0
331841,-100.0,-100.0,-100.0
331848,-100.0,-100.0,-100.0
331859,-100.0,-100.0,-100.0
331865,-100.0,-100.0,-100.0
331896,-100.0,-100.0,-100.0
331902,-100.0,-100.0,-100.0
331931,-100.0,-100.0,-100.0
331938,-100.0,-100.0,-100.0
332122,-100.0,-100.0,-100.0
332131,-100.0,-100.0,-100.0
332158,-100.0,-100.0,-100.0
332163,-100.0,-100.0,-100.0
332192,-100.0,-100.0,-100.0
332198,-100.0,-100.0,-100.0
332227,-100.0,-100.0,-100.0
332236,-100.0,-100.0,-100.0
332260,-100.0,-100.0,-100.0
332265,-100.0,-100.0,-100.0
332602,-100.0,-100.0,-100.0
332612,-100.0,-100.0,-100.0
332643,-100.0,-100.0,-100.0
332648,-100.0,-100.0,-100.0
332677,-100.0,-100.0,-100.0
332686,-100.0,-100.0,-100.0
332697,-100.0,-100.0,-100.0
332704,-100.0,-100.0,-100.0
332730,-100.0,-100.0,-100.0
332737,-100.0,-100.0,-100.0
332767,-100.0,-100.0,-100.0
332774,-100.0,-100.0,-100.0
334561,-100.0,-100.0,-100.0
334571,-100.0,-100.0,-100.0
334616,-100.0,-100.0,-100.0
334621,-100.0,-100.0,-100.0
334657,-100.0,-100.0,-100.0
334664,-100.0,-100.0,-100.0
334702,-100.0,-100.0,-100.0
334708,-100.0,-100.0,-100.0
334724,-100.0,-100.0,-100.0
334732,-100.0,-100.0,-100.0
334744,-100.0,-100.0,-100.0
334748,-100.0,-100.0,-100.0
334751,-100.0,-100.0,-100.0
334763,-100.0,-100.0,-100.0
334767,-100.0,-100.0,-100.0
334772,-100.0,-100.0,-100.0
334801,-100.0,-100.0,-100.0
334803,-100.0,-100.0,-100.0
334809,-100.0,-100.0,-100.0
334817,-100.0,-100.0,-100.0
334834,-100.0,-100.0,-100.0
334842,-100.0,-100.0,-100.0
334846,-100.0,-100.0,-100.0
334852,-100.0,-100.0,-100.0
334858,-100.0,-100.0,-100.0
334873,-100.0,-100.0,-100.0
334879,-100.0,-100.0,-100.0
334901,-100.0,-100.0,-100.0
334906,-100.0,-100.0,-100.0
334913,-100.0,-100.0,-100.0
334922,-100.0,-100.0,-100.0
334946,-100.0,-100.0,-100.0
334954,-100.0,-100.0,-100.0
334969,-100.0,-100.0,-100.0
334982,-100.0,-100.0,-100.0
334990,-100.0,-100.0,-100.0
334995,-100.0,-100.0,-100.0
334999,-100.0,-100.0,-100.0
335016,-100.0,-100.0,-100.0
335024,-100.0,-100.0,-100.0
335029,-100.0,-100.0,-100.0
335035,-100.0,-100.0,-100.0
335049,-100.0,-100.0,-100.0
335058,-100.0,-100.0,-100.0
335059,-100.0,-100.0,-100.0
335063,-100.0,-100.0,-100.0
335075,-100.0,-100.0,-100.0
335091,-100.0,-100.0,-100.0
335095,-100.0,-100.0,-100.0
335102,-100.0,-100.0,-100.0
335111,-100.0,-100.0,-100.0
335117,-100.0,-100.0,-100.0
335124,-100.0,-100.0,-100.0
335129,-100.0,-100.0,-100.0
335138,-100.0,-100.0,-100.0
335144,-100.0,-100.0,-100.0
335147,-100.0,-100.0,-100.0
335160,-100.0,-100.0,-100.0
335163,-100.0,-100.0,-100.0
335165,-100.0,-100.0,-100.0
335177,-100.0,-100.0,-100.0
335182,-100.0,-100.0,-100.0
335184,-100.0,-100.0,-100.0
335197,-100.0,-100.0,-100.0
335207,-100.0,-100.0,-100.0
335215,-100.0,-100.0,-100.0
335218,-100.0,-100.0,-100.0
335233,-100.0,-100.0,-100.0
335250,-100.0,-100.0,-100.0
335266,-100.0,-100.0,-100.0
335268,-100.0,-100.0,-100.0
335275,-100.0,-100.0,-100.0
335276,-100.0,-100.0,-100.0
335292,-100.0,-100.0,-100.0
335309,-100.0,-100.0,-100.0
335311,-100.0,-100.0,-100.0
335317,-100.0,-100.0,-100.0
335327,-100.0,-100.0,-100.0
335345,-100.0,-100.0,-100.0
335353,-100.0,-100.0,-100.0
335361,-100.0,-100.0,-100.0
335362,-100.0,-100.0,-100.0
335374,-100.0,-100.0,-100.0
335380,-100.0,-100.0,-100.0
335383,-100.0,-100.0,-100.0
335396,-100.0,-100.0,-100.0
335411,-100.0,-100.0,-100.0
335414,-100.0,-100.0,-100.0
335418,-100.0,-100.0,-100.0
335433,-100.0,-100.0,-100.0
335445,-100.0,-100.0,-100.0
335449,-100.0,-100.0,-100.0
335453,-100.0,-100.0,-100.0
335468,-100.0,-100.0,-100.0
335484,-100.0,-100.0,-100.0
335491,-100.0,-100.0,-100.0
335508,-100.0,-100.0,-100.0
335510,-100.0,-100.0,-100.0
335516,-100.0,-100.0,-100.0
335526,-100.0,-100.0,-100.0
335545,-100.0,-100.0,-100.0
335561,-100.0,-100.0,-100.0
335579,-100.0,-100.0,-100.0
335591,-100.0,-100.0,-100.0
335596,-100.0,-100.0,-100.0
335614,-100.0,-100.0,-100.0
335629,-100.0,-100.0,-100.0
335633,-100.0,-100.0,-100.0
335635,-100.0,-100.0,-100.0
335648,-100.0,-100.0,-100.0
335664,-100.0,-100.0,-100.0
335665,-100.0,-100.0,-100.0
335671,-100.0,-100.0,-100.0
335683,-100.0,-100.0,-100.0
335685,-100.0,-100.0,-100.0
335689,-100.0,-100.0,-100.0
335701,-100.0,-100.0,-100.0
335708,-100.0,-100.0,-100.0
335727,-100.0,-100.0,-100.0
335742,-100.0,-100.0,-100.0
335758,-100.0,-100.0,-100.0
335762,-100.0,-100.0,-100.0
335777,-100.0,-100.0,-100.0
335778,-100.0,-100.0,-100.0
335795,-100.0,-100.0,-100.0
335814,-100.0,-100.0,-100.0
335815,-100.0,-100.0,-100.0
335829,-100.0,-100.0,-100.0
335831,-100.0,-100.0,-100.0
335843,-100.0,-100.0,-100.0
335848,-100.0,-100.0,-100.0
335849,-100.0,-100.0,-100.0
335865,-100.0,-100.0,-100.0
335869,-100.0,-100.0,-100.0
335874,-100.0,-100.0,-100.0
335883,-100.0,-100.0,-100.0
335894,-100.0,-100.0,-100.0
335905,-100.0,-100.0,-100.0
335909,-100.0,-100.0,-100.0
335916,-100.0,-100.0,-100.0
335923,-100.0,-100.0,-100.0
335926,-100.0,-100.0,-100.0
335933,-100.0,-100.0,-100.0
335940,-100.0,-100.0,-100.0
335942,-100.0,-100.0,-100.0
335951,-100.0,-100.0,-100.0
335959,-100.0,-100.0,-100.0
335960,-100.0,-100.0,-100.0
335968,-100.0,-100.0,-100.0
335977,-100.0,-100.0,-100.0
335978,-100.0,-100.0,-100.0
335995,-100.0,-100.0,-100.0
336009,-100.0,-100.0,-100.0
336014,-100.0,-100.0,-100.0
336021,-100.0,-100.0,-100.0
336030,-100.0,-100.0,-100.0
336047,-100.0,-100.0,-100.0
336050,-100.0,-100.0,-100.0
336057,-100.0,-100.0,-100.0
336065,-100.0,-100.0,-100.0
336081,-100.0,-100.0,-100.0
336083,-100.0,-100.0,-100.0
336088,-100.0,-100.0,-100.0
336099,-100.0,-100.0,-100.0
336112,-100.0,-100.0,-100.0
336118,-100.0,-100.0,-100.0
336122,-100.0,-100.0,-100.0
336135,-100.0,-100.0,-100.0
336141,-100.0,-100.0,-100.0
336151,-100.0,-100.0,-100.0
336158,-100.0,-100.0,-100.0
336159,-100.0,-100.0,-100.0
336167,-100.0,-100.0,-100.0
336177,-100.0,-100.0,-100.0
336181,-100.0,-100.0,-100.0
336194,-100.0,-100.0,-100.0
336196,-100.0,-100.0,-100.0
336203,-100.0,-100.0,-100.0
336211,-100.0,-100.0,-100.0
336214,-100.0,-100.0,-100.0
336222,-100.0,-100.0,-100.0
336229,-100.0,-100.0,-100.0
336244,-100.0,-100.0,-100.0
336246,-100.0,-100.0,-100.0
336253,-100.0,-100.0,-100.0
336261,-100.0,-100.0,-100.0
336264,-100.0,-100.0,-100.0
336269,-100.0,-100.0,-100.0
336279,-100.0,-100.0,-100.0
336283,-100.0,-100.0,-100.0
336287,-100.0,-100.0,-100.0
336297,-100.0,-100.0,-100.0
336299,-100.0,-100.0,-100.0
336304,-100.0,-100.0,-100.0
336312,-100.0,-100.0,-100.0
336316,-100.0,-100.0,-100.0
336322,-100.0,-100.0,-100.0
336330,-100.0,-100.0,-100.0
336334,-100.0,-100.0,-100.0
336340,-100.0,-100.0,-100.0
336341,-100.0,-100.0,-100.0
336348,-100.0,-100.0,-100.0
336357,-100.0,-100.0,-100.0
336358,-100.0,-100.0,-100.0
336365,-100.0,-100.0,-100.0
336374,-100.0,-100.0,-100.0
336377,-100.0,-100.0,-100.0
336382,-100.0,-100.0,-100.0
336392,-100.0,-100.0,-100.0
336393,-100.0,-100.0,-100.0
336399,-100.0,-100.0,-100.0
336411,-100.0,-100.0,-100.0
336428,-100.0,-100.0,-100.0
336437,-100.0,-100.0,-100.0
336444,-100.0,-100.0,-100.0
336446,-100.0,-100.0,-100.0
336460,-100.0,-100.0,-100.0
336464,-100.0,-100.0,-100.0
336469,-100.0,-100.0,-100.0
336481,-100.0,-100.0,-100.0
336497,-100.0,-100.0,-100.0
336500,-100.0,-100.0,-100.0
336507,-100.0,-100.0,-100.0
336516,-100.0,-100.0,-100.0
336520,-100.0,-100.0,-100.0
336526,-100.0,-100.0,-100.0
336534,-100.0,-100.0,-100.0
336551,-100.0,-100.0,-100.0
336556,-100.0,-100.0,-100.0
336567,-100.0,-100.0,-100.0
336574,-100.0,-100.0,-100.0
336585,-100.0,-100.0,-100.0
336591,-100.0,-100.0,-100.0
336601,-100.0,-100.0,-100.0
336609,-100.0,-100.0,-100.0
336619,-100.0,-100.0,-100.0
336627,-100.0,-100.0,-100.0
336636,-100.0,-100.0,-100.0
336643,-100.0,-100.0,-100.0
336653,-100.0,-100.0,-100.0
336660,-100.0,-100.0,-100.0
336669,-100.0,-100.0,-100.0
336712,-100.0,-100.0,-100.0
336719,-100.0,-100.0,-100.0
336758,-100.0,-100.0,-100.0
336766,-100.0,-100.0,-100.0
336805,-100.0,-100.0,-100.0
336818,-100.0,-100.0,-100.0
336841,-100.0,-100.0,-100.0
336847,-100.0,-100.0,-100.0
336850,-100.0,-100.0,-100.0
336859,-100.0,-100.0,-100.0
336869,-100.0,-100.0,-100.0
336877,-100.0,-100.0,-100.0
336886,-100.0,-100.0,-100.0
336894,-100.0,-100.0,-100.0
336903,-100.0,-100.0,-100.0
336912,-100.0,-100.0,-100.0
336920,-100.0,-100.0,-100.0
336930,-100.0,-100.0,-100.0
336938,-100.0,-100.0,-100.0
336947,-100.0,-100.0,-100.0
336957,-100.0,-100.0,-100.0
336982,-100.0,-100.0,-100.0
336992,-100.0,-100.0,-100.0
337032,-100.0,-100.0,-100.0
337038,-100.0,-100.0,-100.0
337076,-100.0,-100.0,-100.0
337086,-100.0,-100.0,-100.0
337098,-100.0,-100.0,-100.0
337103,-100.0,-100.0,-100.0
337117,-100.0,-100.0,-100.0
337125,-100.0,-100.0,-100.0
337147,-100.0,-100.0,-100.0
337156,-100.0,-100.0,-100.0
337166,-100.0,-100.0,-100.0
337174,-100.0,-100.0,-100.0
337183,-100.0,-100.0,-100.0
337190,-100.0,-100.0,-100.0
337200,-100.0,-100.0,-100.0
337208,-100.0,-100.0,-100.0
337219,-100.0,-100.0,-100.0
337226,-100.0,-100.0,-100.0
337236,-100.0,-100.0,-100.0
337243,-100.0,-100.0,-100.0
337253,-100.0,-100.0,-100.0
337261,-100.0,-100.0,-100.0
337272,-100.0,-100.0,-100.0
337284,-100.0,-100.0,-100.0
337295,-100.0,-100.0,-100.0
337302,-100.0,-100.0,-100.0
337313,-100.0,-100.0,-100.0
337321,-100.0,-100.0,-100.0
337376,-100.0,-100.0,-100.0
337388,-100.0,-100.0,-100.0
337427,-100.0,-100.0,-100.0
337435,-100.0,-100.0,-100.0
337466,-100.0,-100.0,-100.0
337473,-100.0,-100.0,-100.0
337511,-100.0,-100.0,-100.0
337520,-100.0,-100.0,-100.0
337531,-100.0,-100.0,-100.0
337538,-100.0,-100.0,-100.0
337548,-100.0,-100.0,-100.0
337556,-100.0,-100.0,-100.0
337566,-100.0,-100.0,-100.0
337572,-100.0,-100.0,-100.0
337584,-100.0,-100.0,-100.0
337590,-100.0,-100.0,-100.0
337652,-100.0,-100.0,-100.0
337659,-100.0,-100.0,-100.0
337726,-100.0,-100.0,-100.0
337732,-100.0,-100.0,-100.0
337763,-100.0,-100.0,-100.0
337769,-100.0,-100.0,-100.0
337800,-100.0,-100.0,-100.0
337807,-100.0,-100.0,-100.0
337817,-100.0,-100.0,-100.0
337825,-100.0,-100.0,-100.0
337835,-100.0,-100.0,-100.0
337843,-100.0,-100.0,-100.0
337892,-100.0,-100.0,-100.0
337901,-100.0,-100.0,-100.0
337925,-100.0,-100.0,-100.0
337928,-100.0,-100.0,-100.0
337962,-100.0,-100.0,-100.0
337968,-100.0,-100.0,-100.0
338007,-100.0,-100.0,-100.0
338012,-100.0,-100.0,-100.0
338041,-100.0,-100.0,-100.0
338047,-100.0,-100.0,-100.0
338070,-100.0,-100.0,-100.0
338079,-100.0,-100.0,-100.0
338125,-100.0,-100.0,-100.0
338126,-100.0,-100.0,-100.0
338165,-100.0,-100.0,-100.0
338173,-100.0,-100.0,-100.0
338180,-100.0,-100.0,-100.0
338189,-100.0,-100.0,-100.0
338196,-100.0,-100.0,-100.0
338207,-100.0,-100.0,-100.0
338215,-100.0,-100.0,-100.0
338224,-100.0,-100.0,-100.0
338259,-100.0,-100.0,-100.0
338271,-100.0,-100.0,-100.0
338303,-100.0,-100.0,-100.0
338312,-100.0,-100.0,-100.0
338323,-100.0,-100.0,-100.0
338330,-100.0,-100.0,-100.0
338353,-100.0,-100.0,-100.0
338354,-100.0,-100.0,-100.0
338365,-100.0,-100.0,-100.0
338372,-100.0,-100.0,-100.0
338399,-100.0,-100.0,-100.0
338406,-100.0,-100.0,-100.0
338417,-100.0,-100.0,-100.0
338424,-100.0,-100.0,-100.0
338433,-100.0,-100.0,-100.0
338441,-100.0,-100.0,-100.0
338450,-100.0,-100.0,-100.0
338459,-100.0,-100.0,-100.0
338468,-100.0,-100.0,-100.0
338477,-100.0,-100.0,-100.0
338484,-100.0,-100.0,-100.0
338495,-100.0,-100.0,-100.0
338502,-100.0,-100.0,-100.0
338511,-100.0,-100.0,-100.0
338581,-100.0,-100.0,-100.0
338590,-100.0,-100.0,-100.0
338616,-100.0,-100.0,-100.0
338623,-100.0,-100.0,-100.0
338634,-100.0,-100.0,-100.0
338642,-100.0,-100.0,-100.0
338651,-100.0,-100.0,-100.0
338658,-100.0,-100.0,-100.0
338668,-100.0,-100.0,-100.0
338676,-100.0,-100.0,-100.0
338685,-100.0,-100.0,-100.0
338693,-100.0,-100.0,-100.0
338703,-100.0,-100.0,-100.0
338711,-100.0,-100.0,-100.0
338721,-100.0,-100.0,-100.0
338729,-100.0,-100.0,-100.0
338736,-100.0,-100.0,-100.0
338746,-100.0,-100.0,-100.0
338754,-100.0,-100.0,-100.0
338765,-100.0,-100.0,-100.0
338810,-100.0,-100.0,-100.0
338820,-100.0,-100.0,-100.0
338860,-100.0,-100.0,-100.0
338867,-100.0,-100.0,-100.0
338903,-100.0,-100.0,-100.0
338908,-100.0,-100.0,-100.0
338946,-100.0,-100.0,-100.0
338951,-100.0,-100.0,-100.0
338979,-100.0,-100.0,-100.0
338987,-100.0,-100.0,-100.0
339016,-100.0,-100.0,-100.0
339024,-100.0,-100.0,-100.0
340517,-100.0,-100.0,-100.0
340530,-100.0,-100.0,-100.0
340538,-100.0,-100.0,-100.0
340546,-100.0,-100.0,-100.0
340551,-100.0,-100.0,-100.0
340562,-100.0,-100.0,-100.0
340570,-100.0,-100.0,-100.0
340580,-100.0,-100.0,-100.0
340588,-100.0,-100.0,-100.0
340596,-100.0,-100.0,-100.0
340604,-100.0,-100.0,-100.0
340612,-100.0,-100.0,-100.0
340620,-100.0,-100.0,-100.0
340629,-100.0,-100.0,-100.0
340638,-100.0,-100.0,-100.0
340662,-100.0,-100.0,-100.0
340671,-100.0,-100.0,-100.0
340679,-100.0,-100.0,-100.0
340688,-100.0,-100.0,-100.0
340696,-100.0,-100.0,-100.0
340707,-100.0,-100.0,-100.0
340729,-100.0,-100.0,-100.0
340738,-100.0,-100.0,-100.0
340745,-100.0,-100.0,-100.0
340754,-100.0,-100.0,-100.0
340762,-100.0,-100.0,-100.0
340770,-100.0,-100.0,-100.0
340796,-100.0,-100.0,-100.0
340804,-100.0,-100.0,-100.0
340812,-100.0,-100.0,-100.0
340821,-100.0,-100.0,-100.0
340845,-100.0,-100.0,-100.0
340855,-100.0,-100.0,-100.0
340881,-100.0,-100.0,-100.0
340890,-100.0,-100.0,-100.0
340912,-100.0,-100.0,-100.0
340924,-100.0,-100.0,-100.0
340945,-100.0,-100.0,-100.0
340954,-100.0,-100.0,-100.0
340962,-100.0,-100.0,-100.0
340970,-100.0,-100.0,-100.0
340978,-100.0,-100.0,-100.0
340987,-100.0,-100.0,-100.0
341011,-100.0,-100.0,-100.0
341020,-100.0,-100.0,-100.0
341045,-100.0,-100.0,-100.0
341054,-100.0,-100.0,-100.0
341061,-100.0,-100.0,-100.0
341070,-100.0,-100.0,-100.0
341078,-100.0,-100.0,-100.0
341088,-100.0,-100.0,-100.0
341097,-100.0,-100.0,-100.0
341104,-100.0,-100.0,-100.0
341128,-100.0,-100.0,-100.0
341137,-100.0,-100.0,-100.0
341146,-100.0,-100.0,-100.0
341155,-100.0,-100.0,-100.0
341178,-100.0,-100.0,-100.0
341188,-100.0,-100.0,-100.0
341211,-100.0,-100.0,-100.0
341221,-100.0,-100.0,-100.0
341228,-100.0,-100.0,-100.0
341237,-100.0,-100.0,-100.0
341261,-100.0,-100.0,-100.0
341270,-100.0,-100.0,-100.0
341294,-100.0,-100.0,-100.0
341303,-100.0,-100.0,-100.0
341311,-100.0,-100.0,-100.0
341321,-100.0,-100.0,-100.0
341344,-100.0,-100.0,-100.0
341353,-100.0,-100.0,-100.0
341377,-100.0,-100.0,-100.0
341386,-100.0,-100.0,-100.0
341395,-100.0,-100.0,-100.0
341404,-100.0,-100.0,-100.0
341427,-100.0,-100.0,-100.0
341436,-100.0,-100.0,-100.0
341461,-100.0,-100.0,-100.0
341470,-100.0,-100.0,-100.0
341477,-100.0,-100.0,-100.0
341486,-100.0,-100.0,-100.0
341511,-100.0,-100.0,-100.0
341520,-100.0,-100.0,-100.0
341544,-100.0,-100.0,-100.0
341554,-100.0,-100.0,-100.0
341561,-100.0,-100.0,-100.0
341569,-100.0,-100.0,-100.0
341594,-100.0,-100.0,-100.0
341603,-100.0,-100.0,-100.0
341627,-100.0,-100.0,-100.0
341637,-100.0,-100.0,-100.0
341644,-100.0,-100.0,-100.0
344959,-100.0,-100.0,-100.0
344986,-100.0,-100.0,-100.0
345001,-100.0,-100.0,-100.0
345030,-100.0,-100.0,-100.0
345044,-100.0,-100.0,-100.0
345071,-100.0,-100.0,-100.0
345086,-100.0,-100.0,-100.0
345116,-100.0,-100.0,-100.0
345142,-100.0,-100.0,-100.0
345171,-100.0,-100.0,-100.0
345234,-100.0,-100.0,-100.0
345258,-100.0,-100.0,-100.0
345269,-100.0,-100.0,-100.0
345286,-100.0,-100.0,-100.0
345296,-100.0,-100.0,-100.0
345311,-100.0,-100.0,-100.0
345321,-100.0,-100.0,-100.0
345335,-100.0,-100.0,-100.0
345344,-100.0,-100.0,-100.0
345359,-100.0,-100.0,-100.0
345370,-100.0,-100.0,-100.0
345384,-100.0,-100.0,-100.0
345395,-100.0,-100.0,-100.0
345409,-100.0,-100.0,-100.0
345418,-100.0,-100.0,-100.0
345432,-100.0,-100.0,-100.0
345441,-100.0,-100.0,-100.0
345457,-100.0,-100.0,-100.0
345489,-100.0,-100.0,-100.0
345503,-100.0,-100.0,-100.0
