,AZSSG2REHDX18,ASEW6NZHLI41K,ACBG07QLGIDP0,AYYSG3O9FNU15,AJE5OG666CBAC,A1XY2JMPVJCF4,A5XU9JZ5IHLA1,ACM1CEGHXTKZP
82857,6.0,-28.0,8.333333333333334,,100.0,100.0,63.0,100.0
82861,5.666666666666667,-28.0,8.0,,100.0,100.0,63.0,100.0
82866,5.333333333333333,-28.0,7.666666666666667,,100.0,100.0,63.0,100.0
82873,5.0,-28.0,7.333333333333333,,100.0,100.0,63.0,100.0
82879,4.5,-28.0,7.0,,100.0,100.0,63.0,100.0
82888,4.0,-28.0,6.5,,100.0,100.0,63.0,100.0
82903,3.0,-28.0,6.0,,100.0,100.0,63.0,100.0
82918,2.5,-28.0,6.0,,100.0,100.0,63.0,100.0
82919,2.0,-28.0,5.5,,100.0,100.0,63.0,100.0
82934,0.0,-28.0,5.0,,100.0,100.0,63.0,100.0
82958,-0.5,-28.0,5.0,,100.0,100.0,63.0,100.0
82960,-1.0,-28.0,4.5,,100.0,100.0,63.0,100.0
82969,-1.5,-28.0,4.0,,100.0,100.0,63.0,100.0
82976,-2.0,-28.0,4.0,,100.0,100.0,63.0,100.0
82987,-2.5,-28.0,4.0,,100.0,100.0,63.0,100.0
82990,-3.0,-28.0,3.5,,100.0,100.0,63.0,100.0
82999,-3.5,-28.0,3.0,,100.0,100.0,63.0,100.0
83007,-4.0,-28.0,2.5,,100.0,100.0,63.0,100.0
83018,-4.5,-28.0,2.0,,100.0,100.0,63.0,100.0
83021,-5.0,-28.0,2.0,,100.0,100.0,63.0,100.0
83036,-6.0,-28.0,2.0,,100.0,100.0,63.0,100.0
83048,-6.5,-28.0,2.0,,100.0,100.0,63.0,100.0
83052,-7.0,-28.0,1.5,,100.0,100.0,63.0,100.0
83059,-7.333333333333333,-28.0,1.0,,100.0,100.0,63.0,100.0
83076,-7.666666666666667,-28.0,0.0,,100.0,100.0,63.0,100.0
83078,-8.0,-28.0,-0.3333333333333333,,100.0,100.0,63.0,100.0
83092,-10.0,-28.0,-0.6666666666666666,,100.0,100.0,63.0,100.0
83095,-10.5,-28.0,-1.0,,100.0,100.0,63.0,100.0
83107,-11.0,-28.0,-1.0,,100.0,100.0,63.0,100.0
83112,-11.25,-28.0,-1.0,,100.0,100.0,63.0,100.0
83114,-11.5,-28.0,-1.3333333333333333,,100.0,100.0,63.0,100.0
83122,-11.75,-28.333333333333332,-1.6666666666666665,,100.0,100.0,63.0,100.0
83125,-12.0,-28.666666666666668,-2.0,,100.0,100.0,63.0,100.0
83133,-12.5,-29.0,-2.0,,100.0,100.0,63.0,100.0
83139,-13.0,-29.333333333333332,-2.0,,100.0,100.0,63.0,100.0
83142,-13.333333333333334,-29.666666666666668,-2.0,,100.0,100.0,63.0,100.0
83150,-13.666666666666666,-30.0,-2.0,,100.0,100.0,63.0,100.0
83154,-14.0,-30.333333333333332,-2.0,,100.0,100.0,63.0,100.0
83163,-14.333333333333334,-30.666666666666668,-2.5,,100.0,100.0,63.0,100.0
83167,-14.666666666666666,-31.0,-3.0,,100.0,100.0,63.0,100.0
83171,-15.0,-31.5,-3.0,,100.0,100.0,63.0,100.0
83174,-15.333333333333334,-32.0,-3.0,,100.0,100.0,63.0,100.0
83178,-15.666666666666666,-32.5,-3.0,,100.0,100.0,63.0,100.0
83185,-16.0,-33.0,-3.0,,100.0,100.0,63.0,100.0
83189,-16.166666666666668,-33.5,-3.0,,100.0,100.0,63.0,100.0
83192,-16.333333333333332,-34.0,-3.3333333333333335,,100.0,100.0,63.0,100.0
83196,-16.5,-34.333333333333336,-3.6666666666666665,,100.0,100.0,63.0,100.0
83203,-16.666666666666668,-34.666666666666664,-4.0,,100.0,100.0,63.0,100.0
83208,-16.833333333333332,-35.0,-4.0,,100.0,100.0,63.0,100.0
83211,-17.0,-35.25,-4.0,,100.0,100.0,63.0,100.0
83213,-17.333333333333332,-35.5,-4.0,,100.0,100.0,63.0,100.0
83223,-17.666666666666668,-35.75,-4.0,,100.0,100.0,63.0,100.0
83226,-18.0,-36.0,-4.5,,100.0,100.0,63.0,100.0
83237,-19.0,-36.333333333333336,-5.0,,100.0,100.0,63.0,100.0
83242,-20.0,-36.666666666666664,-5.0,,100.0,100.0,63.0,100.0
83245,-20.25,-37.0,-5.0,,100.0,100.0,63.0,100.0
83247,-20.5,-37.25,-5.0,,100.0,100.0,63.0,100.0
83256,-20.75,-37.5,-5.0,,100.0,100.0,63.0,100.0
83257,-21.0,-37.75,-5.333333333333333,,100.0,100.0,63.0,100.0
83261,-21.333333333333332,-38.0,-5.666666666666667,,100.0,100.0,63.0,100.0
83268,-21.666666666666668,-38.25,-6.0,,100.0,100.0,63.0,100.0
83272,-22.0,-38.5,-6.2,,100.0,100.0,63.0,100.0
83274,-22.333333333333332,-38.75,-6.4,,100.0,100.0,63.0,100.0
83279,-22.666666666666668,-39.0,-6.6,,100.0,100.0,63.0,100.0
83288,-23.0,-39.333333333333336,-6.8,,100.0,100.0,63.0,100.0
83295,-23.25,-39.666666666666664,-7.0,,100.0,100.0,63.0,100.0
83296,-23.5,-40.0,-7.0,,100.0,100.0,63.0,100.0
83300,-23.75,-40.25,-7.0,,100.0,100.0,63.0,100.0
83303,-24.0,-40.5,-7.0,,100.0,100.0,63.0,100.0
83307,-24.333333333333332,-40.75,-7.0,,100.0,100.0,63.0,100.0
83313,-24.666666666666668,-41.0,-7.333333333333333,,100.0,100.0,63.0,100.0
83318,-25.0,-41.25,-7.666666666666667,,100.0,100.0,63.0,100.0
83321,-25.2,-41.5,-8.0,,100.0,100.0,63.0,100.0
83325,-25.4,-41.75,-8.0,,100.0,100.0,63.0,100.0
83331,-25.6,-42.0,-8.0,,100.0,100.0,63.0,100.0
83342,-25.8,-42.666666666666664,-8.0,,100.0,100.0,63.0,100.0
83344,-26.0,-43.333333333333336,-8.333333333333334,,100.0,100.0,63.0,100.0
83349,-26.333333333333332,-44.0,-8.666666666666666,,100.0,100.0,63.0,100.0
83354,-26.666666666666668,-44.333333333333336,-9.0,,100.0,100.0,63.0,100.0
83360,-27.0,-44.666666666666664,-9.0,,100.0,100.0,63.0,100.0
83366,-27.25,-45.0,-9.0,,100.0,100.0,63.0,100.0
83372,-27.5,-45.5,-9.0,,100.0,100.0,63.0,100.0
83374,-27.75,-46.0,-9.0,,100.0,100.0,63.0,100.0
83376,-28.0,-46.2,-9.0,,100.0,100.0,63.0,100.0
83381,-28.666666666666668,-46.4,-9.0,,100.0,100.0,63.0,100.0
83389,-29.333333333333332,-46.6,-9.25,,100.0,100.0,63.0,100.0
83390,-30.0,-46.8,-9.5,,100.0,100.0,63.0,100.0
83391,-30.25,-47.0,-9.75,,100.0,100.0,63.0,100.0
83394,-30.5,-47.25,-10.0,,100.0,100.0,63.0,100.0
83405,-30.75,-47.5,-10.0,,100.0,100.0,63.0,100.0
83407,-31.0,-47.75,-10.0,,100.0,100.0,63.0,100.0
83408,-31.333333333333332,-48.0,-10.0,,100.0,100.0,63.0,100.0
83412,-31.666666666666668,-48.2,-10.0,,100.0,100.0,63.0,100.0
83422,-32.0,-48.4,-10.333333333333334,,100.0,100.0,63.0,100.0
83423,-32.25,-48.6,-10.666666666666666,,100.0,100.0,63.0,100.0
83425,-32.5,-48.8,-11.0,,100.0,100.0,63.0,100.0
83426,-32.75,-49.0,-11.0,,100.0,100.0,63.0,100.0
83437,-33.0,-49.333333333333336,-11.0,,100.0,100.0,63.0,100.0
83440,-33.166666666666664,-49.666666666666664,-11.0,,100.0,100.0,63.0,100.0
83444,-33.333333333333336,-50.0,-11.0,,100.0,100.0,63.0,100.0
83455,-33.5,-50.333333333333336,-11.0,,100.0,100.0,63.0,100.0
83456,-33.666666666666664,-50.666666666666664,-11.25,,100.0,100.0,63.0,100.0
83461,-33.833333333333336,-51.0,-11.5,,100.0,100.0,63.0,100.0
83463,-34.0,-51.0,-11.75,,100.0,100.0,63.0,100.0
83472,-34.333333333333336,-51.0,-12.0,,100.0,100.0,63.0,100.0
83477,-34.666666666666664,-51.0,-12.0,,100.0,100.0,63.0,100.0
83478,-35.0,-51.0,-12.0,,100.0,100.0,63.0,100.0
83490,-35.5,-51.0,-12.0,,100.0,100.0,63.0,100.0
83493,-36.0,-51.0,-12.0,,100.0,100.0,63.0,100.0
83497,-36.0,-51.0,-12.0,,100.0,100.0,63.0,100.0
83508,-36.0,-51.0,-12.5,,100.0,100.0,63.0,100.0
83518,-36.0,-51.0,-13.0,,100.0,100.0,63.0,100.0
83522,-36.0,-51.0,-13.0,,100.0,100.0,63.0,100.0
83540,-36.0,-51.0,-13.0,,100.0,100.0,63.0,100.0
83545,-36.0,-51.0,-13.0,,100.0,100.0,63.0,100.0
83557,-36.0,-51.0,-13.5,,100.0,100.0,63.0,100.0
83559,-36.0,-51.0,-14.0,,100.0,100.0,63.0,100.0
83573,-36.0,-51.0,-14.0,,100.0,100.0,63.0,100.0
83590,-36.0,-51.0,-14.0,,100.0,100.0,63.0,100.0
83648,-36.0,-51.0,-14.0,,100.0,100.0,63.0,100.0
83687,-36.0,-51.0,-15.0,,100.0,100.0,63.0,100.0
83982,-36.0,-51.0,-15.0,,100.0,100.0,63.0,100.0
84001,-36.0,-52.0,-15.0,,100.0,100.0,63.0,100.0
84018,-36.0,-53.0,-15.0,,100.0,100.0,63.0,100.0
84024,-36.0,-55.0,-15.0,,100.0,100.0,63.0,100.0
84041,-36.0,-56.0,-15.0,,100.0,100.0,63.0,100.0
84058,-36.0,-57.0,-15.0,,100.0,100.0,63.0,100.0
84076,-36.0,-58.0,-15.0,,100.0,100.0,63.0,100.0
84094,-36.0,-59.0,-15.0,,100.0,100.0,63.0,100.0
84111,-36.0,-60.0,-15.0,,100.0,100.0,63.0,100.0
84129,-36.0,-61.0,-15.0,,100.0,100.0,63.0,100.0
84146,-36.0,-62.0,-15.0,,100.0,100.0,63.0,100.0
84163,-36.0,-63.0,-15.0,,100.0,100.0,63.0,100.0
84181,-36.0,-65.0,-15.0,,100.0,100.0,63.0,100.0
84199,-36.0,-66.0,-15.0,,100.0,100.0,63.0,100.0
84216,-36.0,-67.0,-15.0,,100.0,100.0,63.0,100.0
84233,-36.0,-68.0,-15.0,,100.0,100.0,63.0,100.0
84240,-36.0,-69.0,-15.0,,100.0,100.0,63.0,100.0
84872,-36.0,-69.0,-15.0,,100.0,100.0,63.0,100.0
84891,-36.0,-69.0,-15.0,,100.0,100.0,63.0,100.0
84923,-36.0,-69.0,-15.0,,100.0,100.0,63.0,100.0
84973,-36.0,-69.0,-15.0,,100.0,100.0,63.0,100.0
84989,-36.0,-69.0,-15.0,,100.0,100.0,63.0,100.0
85005,-36.0,-69.0,-15.0,,100.0,100.0,63.0,100.0
85022,-36.0,-69.0,-15.0,,100.0,100.0,63.0,100.0
85042,-36.0,-69.0,-15.0,,100.0,100.0,63.0,100.0
85055,-36.0,-69.0,-15.0,,100.0,100.0,63.0,100.0
85072,-36.0,-69.0,-15.0,,100.0,100.0,63.0,100.0
85393,-36.0,-69.0,-15.0,,100.0,100.0,63.0,100.0
85394,-36.0,-69.0,-15.0,89.0,100.0,100.0,63.0,100.0
85435,-36.0,-69.0,-15.0,88.0,100.0,100.0,63.0,100.0
85475,-36.0,-69.0,-15.0,86.0,100.0,100.0,63.0,100.0
85515,-36.0,-69.0,-15.0,83.0,100.0,100.0,63.0,100.0
85556,-36.0,-69.0,-15.0,81.0,100.0,100.0,63.0,100.0
85640,-36.0,-69.0,-15.0,80.66666666666667,100.0,100.0,63.0,100.0
85656,-36.0,-69.0,-15.0,80.33333333333333,100.0,100.0,63.0,100.0
85679,-36.0,-69.0,-15.0,80.0,100.0,100.0,63.0,100.0
85689,-36.0,-69.0,-15.0,79.66666666666667,100.0,100.0,63.0,100.0
85704,-36.0,-69.0,-15.0,79.33333333333333,100.0,100.0,63.0,100.0
85720,-36.0,-69.0,-15.0,79.0,100.0,100.0,63.0,100.0
85723,-36.0,-69.0,-15.0,78.0,100.0,100.0,63.0,100.0
85756,-36.0,-69.0,-15.0,77.0,100.0,100.0,63.0,100.0
85761,-36.0,-69.0,-15.0,76.0,100.0,100.0,63.0,100.0
85771,-36.0,-69.0,-15.0,75.33333333333333,100.0,100.0,63.0,100.0
85793,-36.0,-69.0,-15.0,74.66666666666667,100.0,100.0,63.0,100.0
85802,-36.0,-69.0,-15.0,74.0,100.0,100.0,63.0,100.0
85806,-36.0,-69.0,-15.0,73.5,100.0,100.0,63.0,100.0
85821,-36.0,-69.0,-15.0,73.0,100.0,100.0,63.0,100.0
85840,-36.0,-69.0,-15.0,72.5,100.0,100.0,63.0,100.0
85842,-36.0,-69.0,-15.0,72.0,100.0,100.0,63.0,100.0
86209,-36.0,-69.0,-15.0,70.0,100.0,100.0,63.0,100.0
86250,-36.0,-69.0,-15.0,69.0,100.0,100.0,63.0,100.0
86286,-36.0,-69.0,-15.0,68.0,100.0,100.0,63.0,100.0
86291,-36.0,-69.0,-15.0,67.0,99.66666666666667,100.0,63.0,100.0
86332,-36.0,-69.0,-15.0,64.0,99.33333333333333,100.0,63.0,100.0
86333,-36.0,-69.0,-15.0,63.833333333333336,99.0,100.0,63.0,100.0
86368,-36.0,-69.0,-15.0,63.666666666666664,97.0,100.0,63.0,100.0
86414,-36.0,-69.0,-15.0,63.5,95.0,100.0,63.0,100.0
86449,-36.0,-69.0,-15.0,63.333333333333336,91.0,100.0,63.0,100.0
86495,-36.0,-69.0,-15.0,63.166666666666664,89.0,100.0,63.0,100.0
86616,-36.0,-69.0,-15.0,63.0,88.75,100.0,63.0,100.0
86657,-36.0,-69.0,-15.0,62.0,88.5,100.0,63.0,100.0
86697,-36.0,-69.0,-15.0,60.0,88.25,100.0,63.0,100.0
86738,-36.0,-69.0,-15.0,57.0,88.0,100.0,63.0,100.0
86780,-36.0,-69.0,-15.0,55.0,87.75,100.0,63.0,100.0
86858,-36.0,-69.0,-15.0,54.96825396825397,87.5,100.0,63.0,100.0
86884,-37.0,-69.0,-15.0,54.93650793650794,87.25,100.0,63.0,100.0
86899,-38.0,-69.0,-15.0,54.904761904761905,87.0,100.0,63.0,100.0
86916,-40.0,-69.0,-15.0,54.87301587301587,86.75,100.0,63.0,100.0
86931,-41.0,-69.0,-15.0,54.84126984126984,86.5,100.0,63.0,100.0
86945,-42.0,-69.0,-15.0,54.80952380952381,86.25,100.0,63.0,100.0
86960,-43.0,-69.0,-15.0,54.77777777777778,86.0,100.0,63.0,100.0
86977,-44.0,-69.0,-15.0,54.74603174603175,85.66666666666667,100.0,63.0,100.0
86992,-45.0,-69.0,-15.0,54.714285714285715,85.33333333333333,100.0,63.0,100.0
86995,-45.5,-69.0,-15.0,54.682539682539684,85.0,100.0,63.0,100.0
87017,-46.0,-69.0,-15.0,54.65079365079365,84.33333333333333,100.0,63.0,100.0
87033,-47.0,-69.0,-15.0,54.61904761904762,83.66666666666667,100.0,63.0,100.0
87041,-47.5,-69.0,-15.0,54.58730158730159,83.0,100.0,63.0,100.0
87048,-48.0,-69.0,-15.0,54.55555555555556,82.25,100.0,63.0,100.0
87063,-50.0,-69.0,-15.0,54.523809523809526,81.5,100.0,63.0,100.0
87078,-51.0,-69.0,-15.0,54.492063492063494,80.75,100.0,63.0,100.0
87087,-51.5,-69.0,-15.0,54.46031746031746,80.0,100.0,63.0,100.0
87095,-52.0,-69.0,-15.0,54.42857142857143,79.5,100.0,63.0,100.0
87110,-53.0,-69.0,-15.0,54.3968253968254,79.0,100.0,63.0,100.0
87113,-53.25,-69.0,-15.0,54.36507936507937,78.5,100.0,63.0,100.0
87122,-53.5,-69.0,-15.0,54.333333333333336,78.0,100.0,63.0,100.0
87128,-53.75,-69.0,-15.0,54.301587301587304,77.97435897435898,100.0,63.0,100.0
87135,-54.0,-69.0,-15.0,54.26984126984127,77.94871794871794,100.0,63.0,100.0
87145,-54.333333333333336,-69.0,-15.0,54.23809523809524,77.92307692307692,100.0,63.0,100.0
87146,-54.666666666666664,-69.0,-15.0,54.20634920634921,77.8974358974359,100.0,63.0,100.0
87150,-55.0,-69.25,-15.0,54.17460317460318,77.87179487179488,100.0,63.0,100.0
87161,-55.5,-69.5,-15.0,54.142857142857146,77.84615384615384,100.0,63.0,100.0
87167,-56.0,-69.75,-15.0,54.111111111111114,77.82051282051282,100.0,63.0,100.0
87168,-56.333333333333336,-70.0,-15.0,54.07936507936508,77.7948717948718,100.0,63.0,100.0
87178,-56.666666666666664,-70.0,-15.0,54.04761904761905,77.76923076923077,100.0,63.0,100.0
87181,-57.0,-70.0,-15.0,54.01587301587302,77.74358974358974,100.0,63.0,100.0
87183,-57.333333333333336,-70.0,-15.0,53.98412698412699,77.71794871794872,100.0,63.0,100.0
87195,-57.666666666666664,-70.33333333333333,-15.0,53.95238095238095,77.6923076923077,100.0,63.0,100.0
87196,-58.0,-70.66666666666667,-15.0,53.92063492063492,77.66666666666667,100.0,63.0,100.0
87199,-58.666666666666664,-71.0,-15.0,53.888888888888886,77.64102564102564,100.0,63.0,100.0
87211,-59.333333333333336,-71.66666666666667,-15.0,53.857142857142854,77.61538461538461,100.0,63.0,100.0
87212,-60.0,-72.33333333333333,-15.0,53.82539682539682,77.58974358974359,100.0,63.0,100.0
87217,-60.333333333333336,-73.0,-15.0,53.79365079365079,77.56410256410257,100.0,63.0,100.0
87224,-60.666666666666664,-74.0,-15.0,53.76190476190476,77.53846153846153,100.0,63.0,100.0
87228,-61.0,-74.5,-15.0,53.73015873015873,77.51282051282051,100.0,63.0,100.0
87241,-61.5,-75.0,-15.0,53.698412698412696,77.48717948717949,100.0,63.0,100.0
87243,-62.0,-75.33333333333333,-15.0,53.666666666666664,77.46153846153847,100.0,63.0,100.0
87245,-62.25,-75.66666666666667,-15.0,53.63492063492063,77.43589743589743,100.0,63.0,100.0
87260,-62.5,-76.0,-15.0,53.6031746031746,77.41025641025641,100.0,63.0,100.0
87262,-62.75,-76.33333333333333,-15.0,53.57142857142857,77.38461538461539,100.0,63.0,100.0
87268,-63.0,-76.66666666666667,-15.0,53.53968253968254,77.35897435897436,100.0,63.0,100.0
87278,-63.5,-77.0,-15.0,53.507936507936506,77.33333333333333,100.0,63.0,100.0
87284,-64.0,-77.5,-15.0,53.476190476190474,77.3076923076923,100.0,63.0,100.0
87293,-64.33333333333333,-78.0,-15.0,53.44444444444444,77.28205128205128,100.0,63.0,100.0
87295,-64.66666666666667,-78.0,-15.0,53.41269841269841,77.25641025641026,100.0,63.0,100.0
87299,-65.0,-78.0,-15.0,53.38095238095238,77.23076923076923,100.0,63.0,100.0
87311,-65.5,-78.0,-15.0,53.34920634920635,77.2051282051282,100.0,63.0,100.0
87315,-66.0,-78.0,-15.0,53.317460317460316,77.17948717948718,100.0,63.0,100.0
87328,-66.5,-78.0,-15.0,53.285714285714285,77.15384615384616,100.0,63.0,100.0
87330,-67.0,-78.0,-15.0,53.25396825396825,77.12820512820512,100.0,63.0,100.0
87345,-68.0,-78.0,-15.0,53.22222222222222,77.1025641025641,100.0,63.0,100.0
87346,-69.0,-78.0,-15.0,53.19047619047619,77.07692307692308,100.0,63.0,100.0
87360,-70.0,-78.0,-15.0,53.15873015873016,77.05128205128206,100.0,63.0,100.0
87362,-70.33333333333333,-78.0,-15.0,53.12698412698413,77.02564102564102,100.0,63.0,100.0
87366,-70.66666666666667,-78.0,-15.0,53.095238095238095,77.0,100.0,63.0,100.0
87375,-71.0,-78.0,-15.0,53.06349206349206,76.85714285714286,100.0,63.0,100.0
87378,-71.33333333333333,-78.0,-15.0,53.03174603174603,76.71428571428571,100.0,63.0,100.0
87388,-71.66666666666667,-78.0,-15.0,53.0,76.57142857142857,100.0,63.0,100.0
87393,-72.0,-78.0,-15.0,52.8,76.42857142857143,100.0,63.0,100.0
87395,-72.0,-78.0,-15.0,52.6,76.28571428571429,100.0,63.0,100.0
87411,-72.0,-78.0,-15.0,52.4,76.14285714285714,100.0,63.0,100.0
87413,-72.0,-78.0,-15.0,52.2,76.0,100.0,63.0,100.0
87428,-72.0,-78.0,-15.0,52.0,75.33333333333333,100.0,63.0,100.0
87445,-72.0,-78.0,-15.0,51.25,74.66666666666667,100.0,63.0,100.0
87459,-72.0,-78.0,-15.0,50.5,74.0,100.0,63.0,100.0
87461,-72.0,-78.0,-15.0,49.75,73.25,100.0,63.0,100.0
87469,-72.0,-78.0,-15.0,49.0,72.5,100.0,63.0,100.0
87478,-72.0,-78.0,-15.0,48.5,71.75,100.0,63.0,100.0
87494,-72.0,-78.0,-15.0,48.0,71.0,100.0,63.0,100.0
87495,-72.0,-78.0,-15.0,47.5,70.92592592592592,100.0,63.0,100.0
87511,-72.0,-78.0,-15.0,47.0,70.85185185185185,100.0,63.0,100.0
87512,-72.0,-78.0,-15.0,46.25,70.77777777777777,100.0,63.0,100.0
87528,-72.0,-78.0,-15.0,45.5,70.70370370370371,100.0,63.0,100.0
87545,-72.0,-78.0,-15.0,44.75,70.62962962962963,100.0,63.0,100.0
87552,-72.0,-78.0,-15.0,44.0,70.55555555555556,100.0,63.0,100.0
87561,-72.0,-78.0,-15.0,43.333333333333336,70.48148148148148,100.0,63.0,100.0
87578,-72.0,-78.0,-15.0,42.666666666666664,70.4074074074074,100.0,63.0,100.0
87592,-72.0,-78.0,-15.0,42.0,70.33333333333333,100.0,63.0,100.0
87595,-72.0,-78.0,-15.0,41.5,70.25925925925925,100.0,63.0,100.0
87612,-72.0,-78.0,-15.0,41.0,70.18518518518519,100.0,63.0,100.0
87628,-72.0,-78.0,-15.0,40.5,70.11111111111111,100.0,63.0,100.0
87633,-72.0,-78.0,-15.0,40.0,70.03703703703704,100.0,63.0,100.0
87648,-72.0,-78.0,-15.0,39.0,69.96296296296296,100.0,63.0,100.0
87672,-72.0,-78.0,-15.0,38.0,69.88888888888889,100.0,63.0,100.0
87674,-72.0,-78.0,-15.0,37.0,69.81481481481481,100.0,62.5,100.0
87689,-72.0,-78.0,-15.0,36.333333333333336,69.74074074074075,100.0,62.0,100.0
87704,-72.0,-78.0,-15.0,35.666666666666664,69.66666666666667,100.0,61.0,100.0
87715,-72.0,-78.0,-15.0,35.0,69.5925925925926,100.0,60.5,100.0
87721,-72.0,-78.0,-15.0,34.25,69.51851851851852,100.0,60.0,100.0
87737,-72.0,-78.0,-15.0,33.5,69.44444444444444,100.0,59.0,100.0
87754,-72.0,-78.0,-15.0,32.75,69.37037037037037,100.0,58.0,100.0
87755,-72.0,-78.0,-15.0,32.0,69.29629629629629,100.0,57.5,100.0
87772,-72.0,-78.0,-15.0,31.0,69.22222222222223,100.0,57.0,100.0
87795,-72.0,-78.0,-15.0,30.0,69.14814814814815,100.0,57.0,100.0
87836,-72.0,-78.0,-15.0,27.0,69.07407407407408,100.0,57.0,100.0
87865,-72.0,-78.0,-15.0,26.857142857142858,69.0,100.0,57.0,100.0
87912,-72.0,-78.0,-15.0,26.714285714285715,68.0,100.0,57.0,100.0
87958,-72.0,-78.0,-15.0,26.571428571428573,65.0,100.0,57.0,100.0
87993,-72.0,-78.0,-15.0,26.428571428571427,63.0,100.0,57.0,100.0
87994,-72.0,-78.0,-15.0,26.285714285714285,,100.0,57.0,100.0
88039,-72.0,-78.0,-15.0,26.142857142857142,,100.0,57.0,100.0
88043,-72.0,-78.0,-15.0,26.0,,100.0,56.5,100.0
88055,-72.0,-78.0,-15.0,25.666666666666668,,100.0,56.0,100.0
88071,-72.0,-78.0,-15.0,25.333333333333332,,100.0,55.0,100.0
88084,-72.0,-78.0,-15.0,25.0,,100.0,54.5,100.0
88088,-72.0,-78.0,-15.0,24.25,,100.0,54.0,100.0
88104,-72.0,-78.0,-15.0,23.5,,100.0,53.0,100.0
88122,-72.0,-78.0,-15.0,22.75,,100.0,51.0,100.0
88125,-72.0,-78.0,-15.0,22.0,,100.0,50.5,100.0
88138,-72.0,-78.0,-15.0,21.0,,100.0,50.0,100.0
88166,-72.0,-78.0,-15.0,20.0,,100.0,50.0,100.0
88207,-72.0,-78.0,-15.0,17.0,,100.0,50.0,100.0
88248,-72.0,-78.0,-15.0,15.0,,100.0,50.0,100.0
88278,-72.0,-78.0,-15.0,14.931034482758621,,100.0,50.0,100.0
88298,-72.0,-78.0,-15.0,14.862068965517242,,100.0,50.0,100.0
88300,-72.0,-78.0,-15.0,14.793103448275861,,100.0,50.0,100.0
88308,-72.0,-79.0,-15.0,14.724137931034482,,100.0,50.0,100.0
88311,-72.0,-79.5,-15.0,14.655172413793103,,100.0,50.0,100.0
88326,-72.0,-80.0,-15.0,14.586206896551724,,100.0,50.0,100.0
88328,-72.0,-80.5,-15.0,14.517241379310345,,100.0,50.0,100.0
88343,-72.0,-81.0,-15.0,14.448275862068966,,100.0,50.0,100.0
88345,-72.0,-81.5,-15.0,14.379310344827585,,100.0,50.0,100.0
88360,-72.0,-82.0,-15.0,14.310344827586206,,100.0,50.0,100.0
88362,-72.0,-82.2,-15.0,14.241379310344827,,100.0,50.0,100.0
88370,-72.0,-82.4,-15.0,14.172413793103448,,100.0,50.0,100.0
88371,-72.0,-82.6,-15.0,14.10344827586207,,99.75,50.0,100.0
88378,-72.0,-82.8,-15.0,14.03448275862069,,99.5,49.75,100.0
88379,-72.0,-83.0,-15.0,13.96551724137931,,99.25,49.5,100.0
88388,-72.0,-83.66666666666667,-15.0,13.89655172413793,,99.0,49.25,100.0
88389,-72.0,-84.33333333333333,-15.0,13.827586206896552,,98.66666666666667,49.0,100.0
88395,-72.0,-85.0,-15.0,13.758620689655173,,98.33333333333333,48.666666666666664,100.0
88403,-72.0,-85.25,-15.0,13.689655172413794,,98.0,48.333333333333336,100.0
88404,-72.0,-85.5,-15.0,13.620689655172413,,97.57142857142857,48.0,100.0
88411,-72.0,-85.75,-15.0,13.551724137931034,,97.14285714285714,47.666666666666664,100.0
88413,-72.0,-86.0,-15.0,13.482758620689655,,96.71428571428571,47.333333333333336,100.0
88421,-72.0,-86.33333333333333,-15.0,13.413793103448276,,96.28571428571429,47.0,100.0
88428,-72.0,-86.66666666666667,-15.0,13.344827586206897,,95.85714285714286,46.666666666666664,100.0
88431,-72.0,-87.0,-15.0,13.275862068965518,,95.42857142857143,46.333333333333336,100.0
88438,-72.0,-87.33333333333333,-15.0,13.206896551724139,,95.0,46.0,100.0
88445,-72.0,-87.66666666666667,-15.0,13.137931034482758,,94.75,45.75,100.0
88447,-72.0,-88.0,-15.0,13.068965517241379,,94.5,45.5,100.0
88451,-72.0,-88.25,-15.0,13.0,,94.25,45.25,100.0
88454,-72.0,-88.5,-15.0,12.9,,94.0,45.0,100.0
88462,-72.0,-88.75,-15.0,12.8,,93.66666666666667,44.75,100.0
88466,-72.0,-89.0,-15.0,12.7,,93.33333333333333,44.5,100.0
88470,-72.0,-89.25,-15.0,12.6,,93.0,44.25,100.0
88471,-72.0,-89.5,-15.0,12.5,,92.75,44.0,100.0
88478,-72.0,-89.75,-15.0,12.4,,92.5,43.75,100.0
88484,-72.0,-90.0,-15.0,12.3,,92.25,43.5,100.0
88487,-72.0,-90.2,-15.0,12.2,,92.0,43.25,100.0
88488,-72.0,-90.4,-15.0,12.1,,91.8,43.0,100.0
88492,-72.0,-90.6,-15.0,12.0,,91.6,43.0,100.0
88495,-72.0,-90.8,-15.0,11.777777777777779,,91.4,43.0,100.0
88500,-72.0,-91.0,-15.0,11.555555555555555,,91.2,43.0,100.0
88504,-72.0,-91.5,-15.0,11.333333333333334,,91.0,43.0,100.0
88507,-72.0,-92.0,-15.0,11.11111111111111,,90.66666666666667,43.0,100.0
88511,-72.0,-92.33333333333333,-15.0,10.88888888888889,,90.33333333333333,43.0,100.0
88521,-72.0,-92.66666666666667,-15.0,10.666666666666666,,90.0,43.0,100.0
88525,-72.0,-93.0,-15.0,10.444444444444445,,89.75,43.0,100.0
