,A10I249SZXANR,A11W9XU1ESKSA,AA3OOA62I1EEB
299624,-100.0,-100.0,-100.0
299634,-100.0,-100.0,-100.0
299659,-100.0,-100.0,-100.0
299670,-100.0,-100.0,-100.0
299696,-100.0,-100.0,-100.0
299705,-100.0,-100.0,-100.0
299722,-100.0,-100.0,-100.0
299728,-100.0,-100.0,-100.0
299755,-100.0,-100.0,-100.0
299764,-100.0,-100.0,-100.0
299792,-100.0,-100.0,-100.0
299801,-100.0,-100.0,-100.0
299829,-100.0,-100.0,-100.0
299836,-100.0,-100.0,-100.0
299862,-100.0,-100.0,-100.0
299872,-100.0,-100.0,-100.0
299895,-100.0,-100.0,-100.0
299904,-100.0,-100.0,-100.0
299932,-100.0,-100.0,-100.0
299939,-100.0,-100.0,-100.0
299952,-100.0,-100.0,-100.0
299963,-100.0,-100.0,-100.0
299991,-100.0,-100.0,-100.0
299998,-100.0,-100.0,-100.0
300025,-100.0,-100.0,-100.0
300032,-100.0,-100.0,-100.0
300056,-100.0,-100.0,-100.0
300068,-100.0,-100.0,-100.0
300094,-100.0,-100.0,-100.0
300103,-100.0,-100.0,-100.0
300128,-100.0,-100.0,-100.0
300138,-100.0,-100.0,-100.0
300154,-100.0,-100.0,-100.0
300163,-100.0,-100.0,-100.0
300190,-100.0,-100.0,-100.0
300199,-100.0,-100.0,-100.0
300236,-100.0,-100.0,-100.0
300249,-100.0,-100.0,-100.0
300285,-100.0,-100.0,-100.0
300296,-100.0,-100.0,-100.0
300328,-100.0,-100.0,-100.0
300337,-100.0,-100.0,-100.0
300365,-100.0,-100.0,-100.0
300372,-100.0,-100.0,-100.0
300378,-100.0,-100.0,-100.0
300389,-100.0,-100.0,-100.0
300397,-100.0,-100.0,-100.0
300423,-100.0,-100.0,-100.0
300432,-100.0,-100.0,-100.0
300458,-100.0,-100.0,-100.0
300466,-100.0,-100.0,-100.0
300494,-100.0,-100.0,-100.0
300504,-100.0,-100.0,-100.0
300532,-100.0,-100.0,-100.0
300541,-100.0,-100.0,-100.0
300569,-100.0,-100.0,-100.0
300577,-100.0,-100.0,-100.0
300587,-100.0,-100.0,-100.0
300596,-100.0,-100.0,-100.0
300623,-100.0,-100.0,-100.0
300634,-100.0,-100.0,-100.0
300672,-100.0,-100.0,-100.0
300680,-100.0,-100.0,-100.0
300691,-100.0,-100.0,-100.0
300703,-100.0,-100.0,-100.0
300730,-100.0,-100.0,-100.0
300740,-100.0,-100.0,-100.0
300766,-100.0,-100.0,-100.0
300774,-100.0,-100.0,-100.0
300801,-100.0,-100.0,-100.0
300802,-100.0,-100.0,-100.0
300827,-100.0,-100.0,-100.0
300836,-100.0,-100.0,-100.0
300862,-100.0,-100.0,-100.0
300870,-100.0,-100.0,-100.0
300897,-100.0,-100.0,-100.0
300905,-100.0,-100.0,-100.0
300933,-100.0,-100.0,-100.0
300941,-100.0,-100.0,-100.0
300972,-100.0,-100.0,-100.0
300979,-100.0,-100.0,-100.0
301021,-100.0,-100.0,-100.0
301031,-100.0,-100.0,-100.0
301062,-100.0,-100.0,-100.0
301070,-100.0,-100.0,-100.0
301097,-100.0,-100.0,-100.0
301107,-100.0,-100.0,-100.0
301136,-100.0,-100.0,-100.0
301145,-100.0,-100.0,-100.0
301174,-100.0,-100.0,-100.0
301181,-100.0,-100.0,-100.0
301195,-100.0,-100.0,-100.0
301206,-100.0,-100.0,-100.0
301224,-100.0,-100.0,-100.0
301232,-100.0,-100.0,-100.0
301259,-100.0,-100.0,-100.0
301268,-100.0,-100.0,-100.0
301298,-100.0,-100.0,-100.0
301307,-100.0,-100.0,-100.0
301337,-100.0,-100.0,-100.0
301348,-100.0,-100.0,-100.0
301381,-100.0,-100.0,-100.0
301392,-100.0,-100.0,-100.0
301423,-100.0,-100.0,-100.0
301426,-100.0,-100.0,-100.0
301457,-100.0,-100.0,-100.0
301467,-100.0,-100.0,-100.0
301500,-100.0,-100.0,-100.0
301510,-100.0,-100.0,-100.0
301540,-100.0,-100.0,-100.0
301550,-100.0,-100.0,-100.0
301588,-100.0,-100.0,-100.0
301601,-100.0,-100.0,-100.0
301641,-100.0,-100.0,-100.0
301651,-100.0,-100.0,-100.0
301652,-100.0,-100.0,-100.0
301664,-100.0,-100.0,-100.0
301705,-100.0,-100.0,-100.0
301716,-100.0,-100.0,-100.0
301761,-100.0,-100.0,-100.0
301775,-100.0,-100.0,-100.0
301816,-100.0,-100.0,-100.0
301827,-100.0,-100.0,-100.0
301883,-100.0,-100.0,-100.0
301891,-100.0,-100.0,-100.0
301919,-100.0,-100.0,-100.0
301928,-100.0,-100.0,-100.0
301942,-100.0,-100.0,-100.0
301950,-100.0,-100.0,-100.0
301990,-100.0,-100.0,-100.0
302002,-100.0,-100.0,-100.0
302038,-100.0,-100.0,-100.0
302049,-100.0,-100.0,-100.0
302064,-100.0,-100.0,-100.0
302073,-100.0,-100.0,-100.0
302080,-100.0,-100.0,-100.0
302086,-100.0,-100.0,-100.0
302125,-100.0,-100.0,-100.0
302134,-100.0,-100.0,-100.0
302175,-100.0,-100.0,-100.0
302184,-100.0,-100.0,-100.0
302217,-100.0,-100.0,-100.0
302227,-100.0,-100.0,-100.0
302262,-100.0,-100.0,-100.0
302272,-100.0,-100.0,-100.0
302292,-100.0,-100.0,-100.0
302302,-100.0,-100.0,-100.0
302340,-100.0,-100.0,-100.0
302350,-100.0,-100.0,-100.0
302389,-100.0,-100.0,-100.0
302400,-100.0,-100.0,-100.0
302442,-100.0,-100.0,-100.0
302456,-100.0,-100.0,-100.0
302490,-100.0,-100.0,-100.0
302501,-100.0,-100.0,-100.0
302531,-100.0,-100.0,-100.0
302539,-100.0,-100.0,-100.0
302555,-100.0,-100.0,-100.0
302565,-100.0,-100.0,-100.0
302601,-100.0,-100.0,-100.0
302610,-100.0,-100.0,-100.0
302625,-100.0,-100.0,-100.0
302635,-100.0,-100.0,-100.0
302673,-100.0,-100.0,-100.0
302680,-100.0,-100.0,-100.0
302712,-100.0,-100.0,-100.0
302722,-100.0,-100.0,-100.0
302760,-100.0,-100.0,-100.0
302768,-100.0,-100.0,-100.0
302803,-100.0,-100.0,-100.0
302813,-100.0,-100.0,-100.0
302848,-100.0,-100.0,-100.0
302857,-100.0,-100.0,-100.0
302891,-100.0,-100.0,-100.0
302902,-100.0,-100.0,-100.0
302933,-100.0,-100.0,-100.0
302935,-100.0,-100.0,-100.0
302953,-100.0,-100.0,-100.0
302963,-100.0,-100.0,-100.0
303005,-100.0,-100.0,-100.0
303016,-100.0,-100.0,-100.0
317721,-100.0,-100.0,-100.0
317742,-100.0,-100.0,-100.0
317749,-100.0,-100.0,-100.0
317783,-100.0,-100.0,-100.0
317787,-100.0,-100.0,-100.0
317804,-100.0,-100.0,-100.0
317809,-100.0,-100.0,-100.0
317814,-100.0,-100.0,-100.0
317818,-100.0,-100.0,-100.0
317835,-100.0,-100.0,-100.0
317839,-100.0,-100.0,-100.0
317856,-100.0,-100.0,-100.0
317860,-100.0,-100.0,-100.0
317877,-100.0,-100.0,-100.0
317881,-100.0,-100.0,-100.0
317898,-100.0,-100.0,-100.0
317901,-100.0,-100.0,-100.0
317919,-100.0,-100.0,-100.0
317923,-100.0,-100.0,-100.0
317941,-100.0,-100.0,-100.0
317944,-100.0,-100.0,-100.0
317961,-100.0,-100.0,-100.0
317965,-100.0,-100.0,-100.0
317982,-100.0,-100.0,-100.0
317985,-100.0,-100.0,-100.0
318004,-100.0,-100.0,-100.0
318008,-100.0,-100.0,-100.0
318024,-100.0,-100.0,-100.0
318028,-100.0,-100.0,-100.0
318035,-100.0,-100.0,-100.0
318038,-100.0,-100.0,-100.0
318056,-100.0,-100.0,-100.0
318060,-100.0,-100.0,-100.0
318076,-100.0,-100.0,-100.0
318080,-100.0,-100.0,-100.0
318098,-100.0,-100.0,-100.0
318105,-100.0,-100.0,-100.0
318119,-100.0,-100.0,-100.0
318123,-100.0,-100.0,-100.0
318139,-100.0,-100.0,-100.0
318143,-100.0,-100.0,-100.0
318161,-100.0,-100.0,-100.0
318165,-100.0,-100.0,-100.0
318182,-100.0,-100.0,-100.0
318185,-100.0,-100.0,-100.0
318203,-100.0,-100.0,-100.0
318207,-100.0,-100.0,-100.0
318224,-100.0,-100.0,-100.0
318228,-100.0,-100.0,-100.0
318234,-100.0,-100.0,-100.0
318238,-100.0,-100.0,-100.0
318256,-100.0,-100.0,-100.0
318259,-100.0,-100.0,-100.0
318276,-100.0,-100.0,-100.0
318279,-100.0,-100.0,-100.0
318297,-100.0,-100.0,-100.0
318300,-100.0,-100.0,-100.0
318319,-100.0,-100.0,-100.0
318323,-100.0,-100.0,-100.0
318339,-100.0,-100.0,-100.0
318343,-100.0,-100.0,-100.0
318360,-100.0,-100.0,-100.0
318363,-100.0,-100.0,-100.0
318382,-100.0,-100.0,-100.0
318385,-100.0,-100.0,-100.0
318402,-100.0,-100.0,-100.0
318405,-100.0,-100.0,-100.0
318423,-100.0,-100.0,-100.0
318426,-100.0,-100.0,-100.0
318443,-100.0,-100.0,-100.0
318448,-100.0,-100.0,-100.0
318458,-100.0,-100.0,-100.0
318461,-100.0,-100.0,-100.0
318474,-100.0,-100.0,-100.0
318479,-100.0,-100.0,-100.0
318496,-100.0,-100.0,-100.0
318501,-100.0,-100.0,-100.0
318517,-100.0,-100.0,-100.0
318520,-100.0,-100.0,-100.0
318537,-100.0,-100.0,-100.0
318546,-100.0,-100.0,-100.0
318559,-100.0,-100.0,-100.0
318563,-100.0,-100.0,-100.0
318580,-100.0,-100.0,-100.0
318583,-100.0,-100.0,-100.0
318600,-100.0,-100.0,-100.0
318603,-100.0,-100.0,-100.0
318622,-100.0,-100.0,-100.0
318625,-100.0,-100.0,-100.0
318643,-100.0,-100.0,-100.0
318646,-100.0,-100.0,-100.0
318664,-100.0,-100.0,-100.0
318667,-100.0,-100.0,-100.0
318674,-100.0,-100.0,-100.0
318677,-100.0,-100.0,-100.0
318695,-100.0,-100.0,-100.0
318698,-100.0,-100.0,-100.0
318718,-100.0,-100.0,-100.0
318720,-100.0,-100.0,-100.0
318737,-100.0,-100.0,-100.0
318740,-100.0,-100.0,-100.0
318758,-100.0,-100.0,-100.0
318761,-100.0,-100.0,-100.0
318779,-100.0,-100.0,-100.0
318782,-100.0,-100.0,-100.0
318800,-100.0,-100.0,-100.0
318803,-100.0,-100.0,-100.0
318821,-100.0,-100.0,-100.0
318824,-100.0,-100.0,-100.0
318843,-100.0,-100.0,-100.0
318846,-100.0,-100.0,-100.0
318863,-100.0,-100.0,-100.0
318866,-100.0,-100.0,-100.0
318884,-100.0,-100.0,-100.0
318887,-100.0,-100.0,-100.0
318896,-100.0,-100.0,-100.0
318898,-100.0,-100.0,-100.0
318915,-100.0,-100.0,-100.0
318920,-100.0,-100.0,-100.0
318937,-100.0,-100.0,-100.0
318940,-100.0,-100.0,-100.0
318958,-100.0,-100.0,-100.0
318961,-100.0,-100.0,-100.0
318978,-100.0,-100.0,-100.0
318981,-100.0,-100.0,-100.0
319000,-100.0,-100.0,-100.0
319005,-100.0,-100.0,-100.0
319021,-100.0,-100.0,-100.0
319024,-100.0,-100.0,-100.0
319041,-100.0,-100.0,-100.0
319044,-100.0,-100.0,-100.0
319064,-100.0,-100.0,-100.0
319066,-100.0,-100.0,-100.0
319084,-100.0,-100.0,-100.0
319087,-100.0,-100.0,-100.0
319094,-100.0,-100.0,-100.0
319097,-100.0,-100.0,-100.0
319115,-100.0,-100.0,-100.0
319118,-100.0,-100.0,-100.0
319136,-100.0,-100.0,-100.0
319139,-100.0,-100.0,-100.0
319158,-100.0,-100.0,-100.0
319161,-100.0,-100.0,-100.0
319178,-100.0,-100.0,-100.0
319181,-100.0,-100.0,-100.0
319199,-100.0,-100.0,-100.0
319202,-100.0,-100.0,-100.0
319221,-100.0,-100.0,-100.0
319224,-100.0,-100.0,-100.0
319241,-100.0,-100.0,-100.0
319244,-100.0,-100.0,-100.0
319262,-100.0,-100.0,-100.0
319265,-100.0,-100.0,-100.0
319284,-100.0,-100.0,-100.0
319287,-100.0,-100.0,-100.0
319304,-100.0,-100.0,-100.0
319307,-100.0,-100.0,-100.0
319315,-100.0,-100.0,-100.0
319319,-100.0,-100.0,-100.0
319336,-100.0,-100.0,-100.0
319339,-100.0,-100.0,-100.0
319356,-100.0,-100.0,-100.0
319359,-100.0,-100.0,-100.0
319378,-100.0,-100.0,-100.0
319380,-100.0,-100.0,-100.0
319399,-100.0,-100.0,-100.0
319402,-100.0,-100.0,-100.0
319420,-100.0,-100.0,-100.0
319423,-100.0,-100.0,-100.0
319441,-100.0,-100.0,-100.0
319444,-100.0,-100.0,-100.0
319462,-100.0,-100.0,-100.0
319465,-100.0,-100.0,-100.0
319483,-100.0,-100.0,-100.0
319486,-100.0,-100.0,-100.0
319504,-100.0,-100.0,-100.0
319507,-100.0,-100.0,-100.0
319514,-100.0,-100.0,-100.0
319517,-100.0,-100.0,-100.0
319536,-100.0,-100.0,-100.0
319539,-100.0,-100.0,-100.0
319556,-100.0,-100.0,-100.0
319559,-100.0,-100.0,-100.0
319577,-100.0,-100.0,-100.0
319580,-100.0,-100.0,-100.0
319599,-100.0,-100.0,-100.0
319602,-100.0,-100.0,-100.0
319619,-100.0,-100.0,-100.0
319625,-100.0,-100.0,-100.0
319662,-100.0,-100.0,-100.0
319665,-100.0,-100.0,-100.0
319682,-100.0,-100.0,-100.0
319685,-100.0,-100.0,-100.0
319703,-100.0,-100.0,-100.0
319706,-100.0,-100.0,-100.0
319723,-100.0,-100.0,-100.0
319728,-100.0,-100.0,-100.0
319745,-100.0,-100.0,-100.0
319754,-100.0,-100.0,-100.0
319760,-100.0,-100.0,-100.0
319776,-100.0,-100.0,-100.0
319779,-100.0,-100.0,-100.0
319780,-99.83333333333333,-100.0,-100.0
319797,-99.66666666666667,-100.0,-100.0
319801,-99.5,-100.0,-100.0
319818,-99.33333333333333,-100.0,-100.0
319822,-99.16666666666667,-100.0,-100.0
319827,-99.0,-100.0,-100.0
319839,-99.0,-100.0,-100.0
319843,-99.0,-100.0,-100.0
319860,-99.0,-100.0,-100.0
319864,-99.0,-100.0,-100.0
319881,-99.0,-100.0,-100.0
319885,-99.0,-100.0,-100.0
319902,-99.0,-100.0,-100.0
319905,-99.0,-100.0,-100.0
319908,-99.0,-100.0,-100.0
319923,-98.66666666666667,-100.0,-100.0
319926,-98.33333333333333,-100.0,-100.0
319937,-98.0,-100.0,-100.0
319944,-98.0,-100.0,-100.0
319947,-98.0,-100.0,-100.0
319954,-98.0,-100.0,-100.0
319957,-97.75,-100.0,-100.0
319975,-97.5,-100.0,-100.0
319978,-97.25,-100.0,-100.0
319987,-97.0,-100.0,-100.0
319997,-97.0,-100.0,-100.0
320000,-97.0,-100.0,-100.0
320006,-97.0,-100.0,-100.0
320017,-96.66666666666667,-100.0,-100.0
320020,-96.33333333333333,-100.0,-100.0
320038,-96.0,-100.0,-100.0
320040,-96.0,-100.0,-100.0
320060,-96.0,-100.0,-100.0
320063,-96.0,-100.0,-100.0
320080,-96.0,-100.0,-100.0
320083,-96.0,-100.0,-100.0
320101,-96.0,-100.0,-100.0
320104,-96.0,-100.0,-100.0
320108,-96.0,-100.0,-100.0
320123,-95.75,-100.0,-100.0
320126,-95.5,-100.0,-100.0
320143,-95.25,-100.0,-100.0
320144,-95.0,-100.0,-100.0
320146,-95.0,-100.0,-100.0
320165,-95.0,-100.0,-100.0
320170,-95.0,-100.0,-100.0
320175,-95.0,-100.0,-100.0
320178,-95.0,-100.0,-100.0
320195,-95.0,-100.0,-100.0
320198,-95.0,-100.0,-100.0
320213,-95.0,-100.0,-100.0
320217,-94.8,-100.0,-100.0
320220,-94.6,-100.0,-100.0
320238,-94.4,-100.0,-100.0
320241,-94.2,-100.0,-100.0
320244,-94.0,-100.0,-100.0
320259,-94.0,-100.0,-100.0
320262,-94.0,-100.0,-100.0
320280,-94.0,-100.0,-100.0
320283,-94.0,-100.0,-100.0
320301,-94.0,-100.0,-100.0
320304,-94.0,-100.0,-100.0
320313,-94.0,-100.0,-100.0
320322,-93.66666666666667,-100.0,-100.0
320325,-93.33333333333333,-100.0,-100.0
320341,-93.0,-100.0,-100.0
320344,-93.0,-100.0,-100.0
320346,-93.0,-100.0,-100.0
320364,-93.0,-100.0,-100.0
320367,-93.0,-100.0,-100.0
320376,-93.0,-100.0,-100.0
320379,-93.0,-100.0,-100.0
320395,-93.0,-100.0,-100.0
320398,-93.0,-100.0,-100.0
320403,-93.0,-100.0,-100.0
320416,-92.66666666666667,-100.0,-100.0
320419,-92.33333333333333,-100.0,-100.0
320430,-92.0,-100.0,-100.0
320438,-92.0,-100.0,-100.0
320441,-92.0,-100.0,-100.0
320458,-92.0,-100.0,-100.0
320461,-92.0,-100.0,-100.0
320479,-92.0,-100.0,-100.0
320482,-92.0,-100.0,-100.0
320494,-92.0,-100.0,-100.0
320501,-91.66666666666667,-100.0,-100.0
320504,-91.33333333333333,-100.0,-100.0
320521,-91.0,-100.0,-100.0
320524,-91.0,-100.0,-100.0
320542,-91.0,-100.0,-100.0
320545,-91.0,-100.0,-100.0
320564,-91.0,-100.0,-100.0
320571,-91.0,-100.0,-100.0
320585,-91.0,-100.0,-100.0
320586,-91.0,-100.0,-100.0
320588,-90.75,-100.0,-100.0
320595,-90.5,-100.0,-100.0
320598,-90.25,-100.0,-100.0
320615,-90.0,-100.0,-100.0
320616,-90.0,-100.0,-100.0
320619,-90.0,-100.0,-100.0
320637,-90.0,-100.0,-100.0
320640,-90.0,-100.0,-100.0
320658,-90.0,-100.0,-100.0
320661,-90.0,-100.0,-100.0
320676,-90.0,-100.0,-100.0
320679,-89.83333333333333,-100.0,-100.0
320682,-89.66666666666667,-100.0,-100.0
320700,-89.5,-100.0,-100.0
320703,-89.33333333333333,-100.0,-100.0
320721,-89.16666666666667,-100.0,-100.0
320725,-89.0,-100.0,-100.0
320742,-89.0,-100.0,-100.0
320743,-89.0,-100.0,-100.0
320782,-88.0,-100.0,-100.0
320802,-88.0,-100.0,-100.0
320840,-87.0,-100.0,-100.0
320858,-87.0,-100.0,-100.0
320895,-86.0,-100.0,-100.0
320963,-86.0,-100.0,-100.0
320996,-85.0,-100.0,-100.0
321084,-85.0,-100.0,-100.0
321118,-84.0,-100.0,-100.0
321186,-84.0,-100.0,-100.0
321219,-83.0,-100.0,-100.0
321239,-83.0,-100.0,-100.0
321280,-82.0,-100.0,-100.0
321365,-82.0,-100.0,-100.0
321394,-81.0,-100.0,-100.0
321455,-81.0,-100.0,-100.0
321483,-80.0,-100.0,-100.0
321566,-80.0,-100.0,-100.0
321608,-79.0,-100.0,-100.0
321626,-79.0,-100.0,-100.0
321665,-78.0,-100.0,-100.0
321727,-78.0,-100.0,-100.0
321751,-77.0,-100.0,-100.0
321812,-77.0,-100.0,-100.0
321854,-76.0,-100.0,-100.0
321872,-76.0,-100.0,-100.0
321916,-75.0,-100.0,-100.0
321973,-75.0,-100.0,-100.0
322008,-74.0,-100.0,-100.0
322062,-74.0,-100.0,-100.0
322092,-73.0,-100.0,-100.0
322168,-73.0,-100.0,-100.0
322239,-72.0,-100.0,-100.0
322285,-72.0,-100.0,-100.0
322367,-71.0,-100.0,-100.0
322449,-71.0,-100.0,-100.0
322495,-70.0,-100.0,-100.0
322514,-70.0,-100.0,-100.0
322547,-69.0,-100.0,-100.0
322611,-69.0,-100.0,-100.0
322635,-68.0,-100.0,-100.0
322702,-68.0,-100.0,-100.0
322739,-67.0,-100.0,-100.0
322825,-67.0,-100.0,-100.0
322867,-66.0,-100.0,-100.0
322892,-66.0,-100.0,-100.0
322925,-65.0,-100.0,-100.0
322987,-65.0,-100.0,-100.0
323032,-64.0,-100.0,-100.0
323057,-64.0,-100.0,-100.0
323103,-63.0,-100.0,-100.0
323170,-63.0,-100.0,-100.0
323217,-62.0,-100.0,-100.0
323245,-62.0,-100.0,-100.0
323279,-61.0,-100.0,-100.0
323354,-61.0,-100.0,-100.0
323382,-60.0,-100.0,-100.0
323452,-60.0,-100.0,-100.0
323483,-59.0,-100.0,-100.0
323502,-59.0,-100.0,-100.0
323542,-58.0,-100.0,-100.0
323558,-58.0,-100.0,-100.0
323607,-57.0,-100.0,-100.0
323680,-57.0,-100.0,-100.0
323711,-56.0,-100.0,-100.0
323729,-56.0,-100.0,-100.0
323766,-55.0,-100.0,-100.0
323783,-55.0,-100.0,-100.0
323825,-54.0,-100.0,-100.0
323884,-54.0,-100.0,-100.0
323920,-53.0,-100.0,-100.0
323938,-53.0,-100.0,-100.0
323988,-52.0,-100.0,-100.0
324013,-52.0,-100.0,-100.0
324043,-51.0,-100.0,-100.0
324104,-51.0,-100.0,-100.0
324137,-50.0,-100.0,-100.0
324201,-50.0,-100.0,-100.0
324242,-49.0,-100.0,-100.0
324330,-49.0,-100.0,-100.0
324360,-48.0,-100.0,-100.0
324431,-48.0,-100.0,-100.0
324463,-47.0,-100.0,-100.0
324533,-47.0,-100.0,-100.0
324571,-46.0,-100.0,-100.0
324632,-46.0,-100.0,-100.0
324664,-45.0,-100.0,-100.0
324725,-45.0,-100.0,-100.0
324755,-44.0,-100.0,-100.0
324812,-44.0,-100.0,-100.0
324851,-43.0,-100.0,-100.0
324922,-43.0,-100.0,-100.0
324952,-42.0,-100.0,-100.0
325024,-42.0,-100.0,-100.0
325053,-41.0,-100.0,-100.0
325121,-41.0,-100.0,-100.0
325169,-40.0,-100.0,-100.0
325186,-40.0,-100.0,-100.0
325236,-39.0,-100.0,-100.0
325256,-39.0,-100.0,-100.0
325290,-38.0,-100.0,-100.0
325356,-38.0,-100.0,-100.0
325381,-37.0,-100.0,-100.0
325450,-37.0,-100.0,-100.0
325496,-36.0,-100.0,-100.0
325510,-36.0,-100.0,-100.0
325545,-35.0,-100.0,-100.0
325609,-35.0,-100.0,-100.0
325642,-34.0,-100.0,-100.0
325659,-34.0,-100.0,-100.0
325693,-33.0,-100.0,-100.0
325759,-33.0,-100.0,-100.0
325805,-32.0,-100.0,-100.0
325920,-32.0,-100.0,-100.0
325979,-31.0,-100.0,-100.0
326001,-31.0,-100.0,-100.0
326032,-30.0,-100.0,-100.0
326044,-30.0,-100.0,-100.0
326067,-29.0,-100.0,-100.0
326119,-29.0,-100.0,-100.0
326144,-28.0,-100.0,-100.0
326192,-28.0,-100.0,-100.0
326219,-27.0,-100.0,-100.0
326229,-27.0,-100.0,-100.0
326249,-26.0,-100.0,-100.0
326295,-26.0,-100.0,-100.0
326312,-25.0,-100.0,-100.0
326354,-25.0,-100.0,-100.0
326390,-24.0,-100.0,-100.0
326444,-24.0,-100.0,-100.0
326490,-23.0,-100.0,-100.0
326541,-23.0,-100.0,-100.0
326567,-22.0,-100.0,-100.0
326624,-22.0,-100.0,-100.0
326643,-21.0,-100.0,-100.0
326679,-21.0,-100.0,-100.0
326706,-20.0,-100.0,-100.0
326770,-20.0,-100.0,-100.0
326811,-19.0,-100.0,-100.0
326871,-19.0,-100.0,-100.0
326890,-18.0,-100.0,-100.0
326929,-18.0,-100.0,-100.0
326951,-17.0,-100.0,-100.0
326963,-17.0,-100.0,-100.0
326987,-16.0,-100.0,-100.0
327039,-16.0,-100.0,-100.0
327063,-15.0,-100.0,-100.0
327112,-15.0,-100.0,-100.0
327133,-14.0,-100.0,-100.0
327172,-14.0,-100.0,-100.0
327203,-13.0,-100.0,-100.0
327215,-13.0,-100.0,-100.0
327246,-12.0,-100.0,-100.0
327267,-12.0,-100.0,-100.0
327292,-11.0,-100.0,-100.0
327305,-11.0,-100.0,-100.0
327339,-10.0,-100.0,-100.0
327352,-10.0,-100.0,-100.0
327389,-9.0,-100.0,-100.0
327407,-9.0,-100.0,-100.0
327444,-8.0,-100.0,-100.0
327489,-8.0,-100.0,-100.0
327512,-7.0,-100.0,-100.0
327547,-7.0,-100.0,-100.0
327563,-6.0,-100.0,-100.0
327602,-6.0,-100.0,-100.0
327624,-5.0,-100.0,-100.0
327670,-5.0,-100.0,-100.0
327701,-4.0,-100.0,-100.0
327711,-4.0,-100.0,-100.0
327734,-3.0,-100.0,-100.0
327769,-3.0,-100.0,-100.0
327796,-2.0,-100.0,-100.0
327840,-2.0,-100.0,-100.0
327867,-1.0,-100.0,-100.0
327961,-1.0,-100.0,-100.0
327986,0.0,-100.0,-100.0
327999,0.0,-100.0,-100.0
328021,1.0,-100.0,-100.0
328064,1.0,-100.0,-100.0
328081,2.0,-100.0,-100.0
328124,2.0,-100.0,-100.0
328156,3.0,-100.0,-100.0
328209,3.0,-100.0,-100.0
328236,4.0,-100.0,-100.0
328248,4.0,-100.0,-100.0
328269,5.0,-100.0,-100.0
328313,5.0,-100.0,-100.0
328333,6.0,-100.0,-100.0
328371,6.0,-100.0,-100.0
328407,7.0,-100.0,-100.0
328467,7.0,-100.0,-100.0
328495,8.0,-100.0,-100.0
328507,8.0,-100.0,-100.0
328531,9.0,-100.0,-100.0
328544,9.0,-100.0,-100.0
328576,10.0,-100.0,-100.0
328626,10.0,-100.0,-100.0
328643,11.0,-100.0,-100.0
328688,11.0,-100.0,-100.0
328709,12.0,-100.0,-100.0
328767,12.0,-100.0,-100.0
328789,13.0,-100.0,-100.0
328803,13.0,-100.0,-100.0
328822,14.0,-100.0,-100.0
328835,14.0,-100.0,-100.0
328863,15.0,-100.0,-100.0
328909,15.0,-100.0,-100.0
328939,16.0,-100.0,-100.0
328974,16.0,-100.0,-100.0
328997,17.0,-100.0,-100.0
329038,17.0,-100.0,-100.0
329069,18.0,-100.0,-100.0
329114,18.0,-100.0,-100.0
329138,19.0,-100.0,-100.0
329194,19.0,-100.0,-100.0
329220,20.0,-100.0,-100.0
329262,20.0,-100.0,-100.0
329287,21.0,-100.0,-100.0
329311,21.0,-100.0,-100.0
329325,22.0,-100.0,-100.0
329347,22.0,-100.0,-100.0
329355,23.0,-100.0,-100.0
329387,23.0,-100.0,-100.0
329395,24.0,-100.0,-100.0
329410,24.0,-100.0,-100.0
329422,25.0,-100.0,-100.0
329442,25.0,-100.0,-100.0
329455,26.0,-100.0,-100.0
329476,26.0,-100.0,-100.0
329488,27.0,-100.0,-100.0
329509,27.0,-100.0,-100.0
329524,28.0,-100.0,-100.0
329544,28.0,-100.0,-100.0
329555,29.0,-100.0,-100.0
329562,29.0,-100.0,-100.0
329573,30.0,-100.0,-100.0
329580,30.0,-100.0,-100.0
329590,31.0,-100.0,-100.0
329612,31.0,-100.0,-100.0
329626,32.0,-100.0,-100.0
329646,32.0,-100.0,-100.0
329656,33.0,-100.0,-100.0
329677,33.0,-100.0,-100.0
329689,34.0,-100.0,-100.0
329696,34.0,-100.0,-100.0
329707,35.0,-100.0,-100.0
329729,35.0,-100.0,-100.0
329739,36.0,-100.0,-100.0
329762,36.0,-100.0,-100.0
329775,37.0,-100.0,-100.0
329795,37.0,-100.0,-100.0
329806,38.0,-100.0,-100.0
329813,38.0,-100.0,-100.0
329826,39.0,-100.0,-100.0
329833,39.0,-100.0,-100.0
329849,40.0,-100.0,-100.0
329869,40.0,-100.0,-100.0
329882,41.0,-100.0,-100.0
329904,41.0,-100.0,-100.0
329923,43.0,-100.0,-100.0
329953,43.0,-100.0,-100.0
329965,44.0,-100.0,-100.0
329984,44.0,-100.0,-100.0
329995,45.0,-100.0,-100.0
330016,45.0,-100.0,-100.0
330026,46.0,-100.0,-100.0
330053,46.0,-100.0,-100.0
330063,47.0,-100.0,-100.0
330084,47.0,-100.0,-100.0
330097,48.0,-100.0,-100.0
330104,48.0,-100.0,-100.0
330119,49.0,-100.0,-100.0
330145,49.0,-100.0,-100.0
330160,50.0,-100.0,-100.0
330186,50.0,-100.0,-100.0
330197,51.0,-100.0,-100.0
330224,51.0,-100.0,-100.0
330256,52.0,-100.0,-100.0
330263,52.0,-100.0,-100.0
