,nan_x,nan_y,ASM06EV1KY10G,2VKACLXTMOQWO,A4CHLWPHZIP7Y,A8DMLATJZOF4Q,A4AB8514GUJS5,A4WBW7FVQASZE
146391,-14.0,-61.0,-67.0,-87.16666666666667,27.0,-63.0,-31.0,59.0
146396,-14.0,-61.0,-67.0,-87.33333333333333,27.0,-63.0,-31.0,59.0
146429,-14.0,-61.0,-67.0,-87.5,27.0,-63.0,-31.0,59.0
146430,-14.0,-61.0,-67.0,-87.66666666666667,27.0,-63.0,-31.0,59.0
146441,-14.0,-61.0,-67.0,-87.83333333333333,27.0,-63.0,-31.0,59.0
146446,-14.0,-61.0,-67.0,-88.0,27.0,-63.0,-31.0,59.0
146462,-14.0,-61.0,-67.0,-88.0,27.0,-63.0,-31.0,59.0
146464,-14.0,-61.0,-67.0,-88.0,27.0,-63.0,-31.0,59.0
146468,-14.0,-61.0,-67.0,-88.0,27.0,-63.0,-31.0,59.0
146472,-14.0,-61.0,-67.0,-88.0,27.0,-63.0,-31.0,59.0
146475,-14.0,-61.0,-67.0,-88.0,27.0,-63.0,-31.0,59.0
146489,-14.0,-61.0,-67.0,-88.0,27.0,-63.0,-31.0,59.0
146513,-14.0,-61.0,-67.0,-88.0,27.0,-63.0,-31.0,59.0
146514,-14.0,-61.0,-67.0,-88.0,27.0,-63.0,-31.0,59.0
146518,-14.0,-61.0,-67.0,-88.0,27.0,-63.0,-31.0,59.0
146545,-14.0,-61.0,-67.0,-88.0,27.0,-63.0,-31.0,59.0
146558,-14.0,-61.0,-67.0,-88.0,27.0,-63.0,-31.0,59.0
146592,-14.0,-61.0,-67.0,-88.0,27.0,-63.0,-31.0,59.0
146598,-14.0,-61.0,-67.0,-88.0,27.0,-63.0,-31.0,59.0
146619,-14.0,-61.0,-67.0,-88.0,27.0,-63.0,-31.0,59.0
146630,-14.0,-61.0,-67.0,-88.0,27.0,-63.0,-31.0,59.0
146641,-14.0,-61.0,-67.0,-88.0,27.0,-63.0,-31.0,59.0
146653,-14.0,-61.0,-67.0,-88.0,27.0,-63.0,-31.0,59.0
146660,-14.0,-61.0,-67.0,-88.0,27.0,-63.0,-31.0,59.0
146662,-14.0,-61.0,-67.0,-88.0,27.0,-63.0,-31.0,59.0
146673,-14.0,-61.0,-67.0,-88.0,27.0,-63.0,-31.0,59.0
146698,-14.0,-61.0,-67.0,-88.0,27.0,-63.0,-31.0,59.0
146712,-14.0,-61.0,-67.0,-88.0,27.0,-63.0,-31.0,59.0
146722,-14.0,-61.0,-67.0,-88.0,27.0,-63.0,-31.0,59.0
146739,-14.0,-61.0,-67.0,-88.0,27.0,-63.0,-31.0,59.0
146740,-14.0,-61.0,-67.0,-88.0,27.0,-63.0,-31.0,59.0
146849,-14.0,-61.0,-67.0,-88.0,27.0,-63.0,-31.0,59.0
146851,-14.0,-61.0,-67.0,-88.0,27.0,-63.0,-31.0,59.0
146862,-14.0,-61.0,-67.0,-88.0,27.0,-63.0,-31.0,59.0
146874,-14.0,-61.0,-67.0,-88.0,27.0,-63.0,-31.0,59.0
146899,-14.0,-61.0,-67.0,-88.0,27.0,-63.0,-31.0,59.0
146911,-14.0,-61.0,-67.0,-88.0,27.0,-63.0,-31.0,59.0
146920,-14.0,-61.0,-67.0,-88.0,27.0,-63.0,-31.0,59.0
146932,-14.0,-61.0,-67.0,-88.0,27.0,-63.0,-31.0,59.0
146940,-14.0,-61.0,-67.0,-88.0,27.0,-63.0,-31.0,59.0
146945,-14.0,-61.0,-67.0,-88.0,27.0,-63.0,-31.0,59.0
146947,-14.0,-61.0,-67.0,-88.0,27.0,-63.0,-31.0,59.0
146964,-14.0,-61.0,-67.0,-88.0,27.0,-63.0,-31.0,59.0
146974,-14.0,-61.0,-67.0,-88.0,27.0,-63.0,-31.0,59.0
146978,-14.0,-61.0,-67.0,-88.0,27.0,-63.0,-31.0,59.0
146990,-14.0,-61.0,-67.0,-87.66666666666667,27.0,-63.0,-31.0,59.0
147003,-14.0,-61.0,-67.0,-87.33333333333333,27.0,-63.0,-31.0,59.0
147017,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
147065,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
147070,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
147086,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
147111,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
147118,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
147119,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
147137,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
147150,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
147159,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
147173,-14.0,-61.0,-67.0,-86.11111111111111,27.0,-63.0,-31.0,59.0
147175,-14.0,-61.0,-67.0,-86.22222222222223,27.0,-63.0,-31.0,59.0
147189,-14.0,-61.0,-67.0,-86.33333333333333,27.0,-63.0,-31.0,59.0
147197,-14.0,-61.0,-67.0,-86.44444444444444,27.0,-63.0,-31.0,59.0
147198,-14.0,-61.0,-67.0,-86.55555555555556,27.0,-63.0,-31.0,59.0
147233,-14.0,-61.0,-67.0,-86.66666666666667,27.0,-63.0,-31.0,59.0
147243,-14.0,-61.0,-67.0,-86.77777777777777,27.0,-63.0,-31.0,59.0
147284,-14.0,-61.0,-67.0,-86.88888888888889,27.0,-63.0,-31.0,59.0
147290,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
147346,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
147364,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
147373,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
147407,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
147413,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
147422,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
147467,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
147470,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
147479,-14.0,-61.0,-67.0,-86.75,27.0,-63.0,-31.0,59.0
147483,-14.0,-61.0,-67.0,-86.5,27.0,-63.0,-31.0,59.0
147484,-14.0,-61.0,-67.0,-86.25,27.0,-63.0,-31.0,59.0
147502,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
147507,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
147535,-14.0,-61.0,-67.0,-85.5,27.0,-63.0,-31.0,59.0
147536,-14.0,-61.0,-67.0,-85.0,27.0,-63.0,-31.0,59.0
147546,-14.0,-61.0,-67.0,-85.0,27.0,-63.0,-31.0,59.0
147578,-14.0,-61.0,-67.0,-85.0,27.0,-63.0,-31.0,59.0
147588,-14.0,-61.0,-67.0,-85.0,27.0,-63.0,-31.0,59.0
147596,-14.0,-61.0,-67.0,-85.0,27.0,-63.0,-31.0,59.0
147617,-14.0,-61.0,-67.0,-85.0,27.0,-63.0,-31.0,59.0
147625,-14.0,-61.0,-67.0,-85.0,27.0,-63.0,-31.0,59.0
147641,-14.0,-61.0,-67.0,-85.0,27.0,-63.0,-31.0,59.0
147656,-14.0,-61.0,-67.0,-85.0,27.0,-63.0,-31.0,59.0
147667,-14.0,-61.0,-67.0,-85.0,27.0,-63.0,-31.0,59.0
147678,-14.0,-61.0,-67.0,-85.0,27.0,-63.0,-31.0,59.0
147679,-14.0,-61.0,-67.0,-85.5,27.0,-63.0,-31.0,59.0
147704,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
147709,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
147739,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
147786,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
147807,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
147905,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
147925,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
147938,-14.0,-61.0,-67.0,-85.66666666666667,27.0,-63.0,-31.0,59.0
147988,-14.0,-61.0,-67.0,-85.33333333333333,27.0,-63.0,-31.0,59.0
148002,-14.0,-61.0,-67.0,-85.0,27.0,-63.0,-31.0,59.0
148113,-14.0,-61.0,-67.0,-85.0,27.0,-63.0,-31.0,59.0
148162,-14.0,-61.0,-67.0,-85.0,27.0,-63.0,-31.0,59.0
148191,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
148232,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
148288,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
148346,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
148386,-14.0,-61.0,-67.0,-85.0,27.0,-63.0,-31.0,59.0
148468,-14.0,-61.0,-67.0,-85.0,27.0,-63.0,-31.0,59.0
148509,-14.0,-61.0,-67.0,-85.0,27.0,-63.0,-31.0,59.0
148563,-14.0,-61.0,-67.0,-85.0,27.0,-63.0,-31.0,59.0
148627,-14.0,-61.0,-67.0,-85.0,27.0,-63.0,-31.0,59.0
148643,-14.0,-61.0,-67.0,-85.0,27.0,-63.0,-31.0,59.0
148652,-14.0,-61.0,-67.0,-85.33333333333333,27.0,-63.0,-31.0,59.0
148656,-14.0,-61.0,-67.0,-85.66666666666667,27.0,-63.0,-31.0,59.0
148678,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
148730,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
148735,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
148757,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
148765,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
148820,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
148834,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
148846,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
148864,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
148880,-14.0,-61.0,-67.0,-85.5,27.0,-63.0,-31.0,59.0
148894,-14.0,-61.0,-67.0,-85.0,27.0,-63.0,-31.0,59.0
148914,-14.0,-61.0,-67.0,-85.0,27.0,-63.0,-31.0,59.0
148932,-14.0,-61.0,-67.0,-85.0,27.0,-63.0,-31.0,59.0
148942,-14.0,-61.0,-67.0,-85.0,27.0,-63.0,-31.0,59.0
148948,-14.0,-61.0,-67.0,-85.0,27.0,-63.0,-31.0,59.0
148976,-14.0,-61.0,-67.0,-85.0,27.0,-63.0,-31.0,59.0
148985,-14.0,-61.0,-67.0,-85.0,27.0,-63.0,-31.0,59.0
149020,-14.0,-61.0,-67.0,-85.0,27.0,-63.0,-31.0,59.0
149041,-14.0,-61.0,-67.0,-85.0,27.0,-63.0,-31.0,59.0
149055,-14.0,-61.0,-67.0,-85.0,27.0,-63.0,-31.0,59.0
149063,-14.0,-61.0,-67.0,-85.0,27.0,-63.0,-31.0,59.0
149065,-14.0,-61.0,-67.0,-85.2,27.0,-63.0,-31.0,59.0
149075,-14.0,-61.0,-67.0,-85.4,27.0,-63.0,-31.0,59.0
149078,-14.0,-61.0,-67.0,-85.6,27.0,-63.0,-31.0,59.0
149097,-14.0,-61.0,-67.0,-85.8,27.0,-63.0,-31.0,59.0
149114,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
149115,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
149125,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
149134,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
149169,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
149210,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
149215,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
149235,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
149237,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
149243,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
149245,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
149262,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
149272,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
149275,-14.0,-61.0,-67.0,-85.88888888888889,27.0,-63.0,-31.0,59.0
149288,-14.0,-61.0,-67.0,-85.77777777777777,27.0,-63.0,-31.0,59.0
149299,-14.0,-61.0,-67.0,-85.66666666666667,27.0,-63.0,-31.0,59.0
149304,-14.0,-61.0,-67.0,-85.55555555555556,27.0,-63.0,-31.0,59.0
149329,-14.0,-61.0,-67.0,-85.44444444444444,27.0,-63.0,-31.0,59.0
149339,-14.0,-61.0,-67.0,-85.33333333333333,27.0,-63.0,-31.0,59.0
149341,-14.0,-61.0,-67.0,-85.22222222222223,27.0,-63.0,-31.0,59.0
149358,-14.0,-61.0,-67.0,-85.11111111111111,27.0,-63.0,-31.0,59.0
149364,-14.0,-61.0,-67.0,-85.0,27.0,-63.0,-31.0,59.0
149371,-14.0,-61.0,-67.0,-85.0,27.0,-63.0,-31.0,59.0
149397,-14.0,-61.0,-67.0,-85.0,27.0,-63.0,-31.0,59.0
149405,-14.0,-61.0,-67.0,-85.0,27.0,-63.0,-31.0,59.0
149423,-14.0,-61.0,-67.0,-85.0,27.0,-63.0,-31.0,59.0
149432,-14.0,-61.0,-67.0,-85.0,27.0,-63.0,-31.0,59.0
149458,-14.0,-61.0,-67.0,-85.0,27.0,-63.0,-31.0,59.0
149463,-14.0,-61.0,-67.0,-85.0,27.0,-63.0,-31.0,59.0
149481,-14.0,-61.0,-67.0,-85.0,27.0,-63.0,-31.0,59.0
149487,-14.0,-61.0,-67.0,-85.0,27.0,-63.0,-31.0,59.0
149516,-14.0,-61.0,-67.0,-85.0,27.0,-63.0,-31.0,59.0
149534,-14.0,-61.0,-67.0,-85.0,27.0,-63.0,-31.0,59.0
149540,-14.0,-61.0,-67.0,-85.33333333333333,27.0,-63.0,-31.0,59.0
149559,-14.0,-61.0,-67.0,-85.66666666666667,27.0,-63.0,-31.0,59.0
149562,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
149583,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
149586,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
149600,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
149603,-14.0,-61.0,-67.0,-86.5,27.0,-63.0,-31.0,59.0
149628,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
149633,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
149699,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
149703,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
149715,-14.0,-61.0,-67.0,-86.66666666666667,27.0,-63.0,-31.0,59.0
149734,-14.0,-61.0,-67.0,-86.33333333333333,27.0,-63.0,-31.0,59.0
149764,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
149777,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
149933,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
149965,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
149968,-14.0,-61.0,-67.0,-86.33333333333333,27.0,-63.0,-31.0,59.0
149972,-14.0,-61.0,-67.0,-86.66666666666667,27.0,-63.0,-31.0,59.0
149992,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
150049,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
150059,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
150073,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
150081,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
150113,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
150170,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
150174,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
150199,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
150220,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
150254,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
150256,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
150287,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
150294,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
150333,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
150337,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
150339,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
150386,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
150396,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
150419,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
150480,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
150530,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
150559,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
150571,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
150577,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
150677,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
150696,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
150710,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
150744,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
150755,-14.0,-61.0,-67.0,-86.2,27.0,-63.0,-31.0,59.0
150760,-14.0,-61.0,-67.0,-86.4,27.0,-63.0,-31.0,59.0
150778,-14.0,-61.0,-67.0,-86.6,27.0,-63.0,-31.0,59.0
150786,-14.0,-61.0,-67.0,-86.8,27.0,-63.0,-31.0,59.0
150788,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
150791,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
150829,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
150840,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
150891,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
150930,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
150944,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
151018,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
151052,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
151062,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
151104,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
151111,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
151133,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
151173,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
151194,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
151205,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
151224,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
151235,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
151261,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
151263,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
151303,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
151305,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
151318,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
151336,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
151361,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
151379,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
151410,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
151428,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
151466,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
151484,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
151516,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
151593,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
151603,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
151621,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
151637,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
151642,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
151673,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
151677,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
151690,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
151713,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
151721,-14.0,-61.0,-67.0,-86.5,27.0,-63.0,-31.0,59.0
151752,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
151761,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
151787,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
151810,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
151815,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
151833,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
151858,-14.0,-61.0,-67.0,-86.5,27.0,-63.0,-31.0,59.0
151859,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
151870,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
151931,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
151957,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
151962,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
151993,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
152007,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
152019,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
152032,-14.0,-61.0,-67.0,-86.8,27.0,-63.0,-31.0,59.0
152036,-14.0,-61.0,-67.0,-86.6,27.0,-63.0,-31.0,59.0
152068,-14.0,-61.0,-67.0,-86.4,27.0,-63.0,-31.0,59.0
152088,-14.0,-61.0,-67.0,-86.2,27.0,-63.0,-31.0,59.0
152110,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
152130,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
152235,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
152269,-14.0,-61.0,-67.0,-86.5,27.0,-63.0,-31.0,59.0
152274,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
152318,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
152323,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
152357,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
152472,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
152498,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
152595,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
152641,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
152860,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
152877,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
152927,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
152973,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
153003,-14.0,-61.0,-67.0,-86.5,27.0,-63.0,-31.0,59.0
153017,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
153120,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
153145,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
153153,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
153198,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
153223,-14.0,-61.0,-67.0,-86.5,27.0,-63.0,-31.0,59.0
153244,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
153266,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
153286,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
153296,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
153311,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
153318,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
153327,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
153337,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
153372,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
153390,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
153401,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
153403,-14.0,-61.0,-67.0,-86.0,27.0,-63.0,-31.0,59.0
153418,-14.0,-61.0,-67.0,-86.33333333333333,27.0,-63.0,-31.0,59.0
153422,-14.0,-61.0,-67.0,-86.66666666666667,27.0,-63.0,-31.0,59.0
153436,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
153513,-14.0,-61.0,-67.0,-87.0,27.0,-63.0,-31.0,59.0
153514,-14.0,-61.0,-67.0,-86.91666666666667,27.0,-63.0,-31.0,59.0
153521,-14.0,-61.0,-67.0,-86.83333333333333,27.0,-63.0,-31.0,59.0
153539,-14.0,-61.0,-67.0,-86.75,27.0,-63.0,-31.0,59.0
153570,-14.0,-61.0,-67.0,-86.66666666666667,27.0,-63.0,-31.0,59.0
153593,-14.0,-61.0,-67.0,-86.58333333333333,27.0,-63.0,-31.0,59.0
153626,-14.0,-61.0,-67.0,-86.5,27.0,-63.0,-31.0,59.0
153640,-14.0,-61.0,-67.0,-86.41666666666667,27.0,-63.0,-31.0,59.0
153642,-14.0,-61.0,-67.0,-86.33333333333333,27.0,-63.0,-31.0,59.0
153658,-14.0,-61.0,-67.0,-86.25,27.0,-63.0,-31.0,59.0
153668,-14.0,-61.0,-67.0,-86.16666666666667,27.0,-63.0,-31.0,59.0
